componente,unidade,Valor por 100g,Porção Média (70 g),codigo_alimento,nome_alimento
Energia,kJ,254,177,BRC0376B,Nome não encontrado
Energia,kcal,61,43,BRC0376B,Nome não encontrado
Umidade,g,"89,1","62,4",BRC0376B,Nome não encontrado
Carboidrato total,g,"4,07","2,85",BRC0376B,Nome não encontrado
Carboidrato disponível,g,"2,41","1,69",BRC0376B,Nome não encontrado
Proteína,g,"1,13","0,79",BRC0376B,Nome não encontrado
Lipídios,g,"4,89","3,42",BRC0376B,Nome não encontrado
Fibra alimentar,g,"1,68","1,18",BRC0376B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0376B,Nome não encontrado
Cinzas,g,"0,80","0,56",BRC0376B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0376B,Nome não encontrado
Ácidos graxos saturados,g,"0,78","0,55",BRC0376B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,49","2,44",BRC0376B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,59","0,42",BRC0376B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0376B,Nome não encontrado
Cálcio,mg,"16,7","11,7",BRC0376B,Nome não encontrado
Ferro,mg,"0,42","0,30",BRC0376B,Nome não encontrado
Sódio,mg,135,"94,9",BRC0376B,Nome não encontrado
Magnésio,mg,"10,6","7,44",BRC0376B,Nome não encontrado
Fósforo,mg,"25,2","17,7",BRC0376B,Nome não encontrado
Potássio,mg,214,150,BRC0376B,Nome não encontrado
Manganês,mg,"0,16","0,11",BRC0376B,Nome não encontrado
Zinco,mg,"0,19","0,13",BRC0376B,Nome não encontrado
Cobre,mg,"0,05","0,04",BRC0376B,Nome não encontrado
Selênio,mcg,"0,16","0,11",BRC0376B,Nome não encontrado
Vitamina A (RE),mcg,151,106,BRC0376B,Nome não encontrado
Vitamina A (RAE),mcg,"76,0","53,2",BRC0376B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0376B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,15","0,80",BRC0376B,Nome não encontrado
Tiamina,mg,"0,08","0,05",BRC0376B,Nome não encontrado
Riboflavina,mg,"0,04","0,03",BRC0376B,Nome não encontrado
Niacina,mg,"0,26","0,18",BRC0376B,Nome não encontrado
Vitamina B6,mg,"0,06","0,04",BRC0376B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0376B,Nome não encontrado
Vitamina C,mg,"13,5","9,47",BRC0376B,Nome não encontrado
Equivalente de folato,mcg,"18,7","13,1",BRC0376B,Nome não encontrado
Sal de adição,g,"0,32","0,22",BRC0376B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0376B,Nome não encontrado
Gordura de adição,g,-,-,BRC0376B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0376B,Nome não encontrado
Proteína animal,g,-,-,BRC0376B,Nome não encontrado
