componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (125 g),codigo_alimento,nome_alimento
Energia,kJ,631,788,BRC0072E,Nome não encontrado
Energia,kcal,150,187,BRC0072E,Nome não encontrado
Umidade,g,"66,0","82,5",BRC0072E,Nome não encontrado
Carboidrato total,g,"3,10","3,88",BRC0072E,Nome não encontrado
Carboidrato disponível,g,"2,88","3,60",BRC0072E,Nome não encontrado
Proteína,g,"25,2","31,5",BRC0072E,Nome não encontrado
Lipídios,g,"4,10","5,13",BRC0072E,Nome não encontrado
Fibra alimentar,g,"0,22","0,28",BRC0072E,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0072E,Nome não encontrado
Cinzas,g,"1,60","2,00",BRC0072E,Nome não encontrado
Colesterol,mg,"23,9","29,9",BRC0072E,Nome não encontrado
Ácidos graxos saturados,g,"1,05","1,32",BRC0072E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,89","2,36",BRC0072E,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,83","1,04",BRC0072E,Nome não encontrado
Ácidos graxos trans,g,,,BRC0072E,Nome não encontrado
Cálcio,mg,484,605,BRC0072E,Nome não encontrado
Ferro,mg,"3,97","4,96",BRC0072E,Nome não encontrado
Sódio,mg,424,530,BRC0072E,Nome não encontrado
Magnésio,mg,"40,8","51,0",BRC0072E,Nome não encontrado
Fósforo,mg,375,469,BRC0072E,Nome não encontrado
Potássio,mg,349,437,BRC0072E,Nome não encontrado
Manganês,mg,"0,17","0,22",BRC0072E,Nome não encontrado
Zinco,mg,"2,59","3,23",BRC0072E,Nome não encontrado
Cobre,mg,"0,21","0,27",BRC0072E,Nome não encontrado
Selênio,mcg,"80,9",101,BRC0072E,Nome não encontrado
Vitamina A (RE),mcg,,,BRC0072E,Nome não encontrado
Vitamina A (RAE),mcg,"0,54","0,68",BRC0072E,Nome não encontrado
Vitamina D,mcg,"75,7","94,7",BRC0072E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,54","0,68",BRC0072E,Nome não encontrado
Tiamina,mg,"0,03","0,04",BRC0072E,Nome não encontrado
Riboflavina,mg,"0,17","0,22",BRC0072E,Nome não encontrado
Niacina,mg,"3,14","3,93",BRC0072E,Nome não encontrado
Vitamina B6,mg,"0,09","0,12",BRC0072E,Nome não encontrado
Vitamina B12,mcg,"6,73","8,42",BRC0072E,Nome não encontrado
Vitamina C,mg,"0,75","0,94",BRC0072E,Nome não encontrado
Equivalente de folato,mcg,"18,0","22,4",BRC0072E,Nome não encontrado
Sal de adição,g,,,BRC0072E,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0072E,Nome não encontrado
Gordura de adição,g,,,BRC0072E,Nome não encontrado
Proteína vegetal,g,,,BRC0072E,Nome não encontrado
Proteína animal,g,,,BRC0072E,Nome não encontrado
