componente,unidade,Valor por 100g,Porção Média (100 g),codigo_alimento,nome_alimento
Energia,kJ,426,426,BRC0834A,Nome não encontrado
Energia,kcal,101,101,BRC0834A,Nome não encontrado
Umidade,g,"74,3","74,3",BRC0834A,Nome não encontrado
Carboidrato total,g,"20,9","20,9",BRC0834A,Nome não encontrado
Carboidrato disponível,g,"19,8","19,8",BRC0834A,Nome não encontrado
Proteína,g,"3,71","3,71",BRC0834A,Nome não encontrado
Lipídios,g,"0,48","0,48",BRC0834A,Nome não encontrado
Fibra alimentar,g,"1,10","1,10",BRC0834A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0834A,Nome não encontrado
Cinzas,g,"0,65","0,65",BRC0834A,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0834A,Nome não encontrado
Ácidos graxos saturados,g,"0,09","0,09",BRC0834A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,07","0,07",BRC0834A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,17","0,17",BRC0834A,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0834A,Nome não encontrado
Cálcio,mg,"4,79","4,79",BRC0834A,Nome não encontrado
Ferro,mg,"0,24","0,24",BRC0834A,Nome não encontrado
Sódio,mg,188,188,BRC0834A,Nome não encontrado
Magnésio,mg,"12,0","12,0",BRC0834A,Nome não encontrado
Fósforo,mg,"38,7","38,7",BRC0834A,Nome não encontrado
Potássio,mg,"29,4","29,4",BRC0834A,Nome não encontrado
Manganês,mg,"0,15","0,15",BRC0834A,Nome não encontrado
Zinco,mg,"0,22","0,22",BRC0834A,Nome não encontrado
Cobre,mg,"0,05","0,05",BRC0834A,Nome não encontrado
Selênio,mcg,"2,29","2,29",BRC0834A,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00",BRC0834A,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0834A,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0834A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,04","0,04",BRC0834A,Nome não encontrado
Tiamina,mg,"0,02","0,02",BRC0834A,Nome não encontrado
Riboflavina,mg,"0,01","0,01",BRC0834A,Nome não encontrado
Niacina,mg,"26,8","26,8",BRC0834A,Nome não encontrado
Vitamina B6,mg,"0,03","0,03",BRC0834A,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0834A,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0834A,Nome não encontrado
Equivalente de folato,mcg,"66,6","66,6",BRC0834A,Nome não encontrado
Sal de adição,g,"0,47","0,47",BRC0834A,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0834A,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0834A,Nome não encontrado
Proteína vegetal,g,"3,68","3,68",BRC0834A,Nome não encontrado
Proteína animal,g,"0,00","0,00",BRC0834A,Nome não encontrado
