componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,413,454,BRC0355E,Nome não encontrado
Energia,kcal,98,107,BRC0355E,Nome não encontrado
Umidade,g,"75,8","83,4",BRC0355E,Nome não encontrado
Carboidrato total,g,"0,22","0,24",BRC0355E,Nome não encontrado
Carboidrato disponível,g,"0,22","0,24",BRC0355E,Nome não encontrado
Proteína,g,"19,7","21,7",BRC0355E,Nome não encontrado
Lipídios,g,"2,01","2,21",BRC0355E,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0355E,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0355E,Nome não encontrado
Cinzas,g,"2,28","2,51",BRC0355E,Nome não encontrado
Colesterol,mg,"84,2","92,6",BRC0355E,Nome não encontrado
Ácidos graxos saturados,g,"0,20","0,22",BRC0355E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,20","0,22",BRC0355E,Nome não encontrado
Ácidos graxos poliinsaturados,g,traços,traços,BRC0355E,Nome não encontrado
Ácidos graxos trans,g,,,BRC0355E,Nome não encontrado
Cálcio,mg,355,391,BRC0355E,Nome não encontrado
Ferro,mg,"2,09","2,30",BRC0355E,Nome não encontrado
Sódio,mg,538,592,BRC0355E,Nome não encontrado
Magnésio,mg,"52,0","57,2",BRC0355E,Nome não encontrado
Fósforo,mg,152,168,BRC0355E,Nome não encontrado
Potássio,mg,185,203,BRC0355E,Nome não encontrado
Manganês,mg,"0,07","0,08",BRC0355E,Nome não encontrado
Zinco,mg,"6,11","6,72",BRC0355E,Nome não encontrado
Cobre,mg,"0,91","1,00",BRC0355E,Nome não encontrado
Selênio,mcg,,,BRC0355E,Nome não encontrado
Vitamina A (RE),mcg,,,BRC0355E,Nome não encontrado
Vitamina A (RAE),mcg,,,BRC0355E,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0355E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"5,01","5,51",BRC0355E,Nome não encontrado
Tiamina,mg,"0,04","0,04",BRC0355E,Nome não encontrado
Riboflavina,mg,"0,31","0,34",BRC0355E,Nome não encontrado
Niacina,mg,"4,15","4,56",BRC0355E,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0355E,Nome não encontrado
Vitamina B12,mcg,"3,90","4,29",BRC0355E,Nome não encontrado
Vitamina C,mg,traços,traços,BRC0355E,Nome não encontrado
Equivalente de folato,mcg,"59,7","65,6",BRC0355E,Nome não encontrado
Sal de adição,g,"0,45","0,50",BRC0355E,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0355E,Nome não encontrado
Gordura de adição,g,-,-,BRC0355E,Nome não encontrado
Proteína vegetal,g,-,-,BRC0355E,Nome não encontrado
Proteína animal,g,-,-,BRC0355E,Nome não encontrado
