componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,356,392,BRC0365E,Nome não encontrado
Energia,kcal,84,92,BRC0365E,Nome não encontrado
Umidade,g,"78,0","85,8",BRC0365E,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0365E,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0365E,Nome não encontrado
Proteína,g,"20,4","22,5",BRC0365E,Nome não encontrado
Lipídios,g,"0,25","0,28",BRC0365E,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0365E,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0365E,Nome não encontrado
Cinzas,g,"1,33","1,46",BRC0365E,Nome não encontrado
Colesterol,mg,"61,0","67,1",BRC0365E,Nome não encontrado
Ácidos graxos saturados,g,"0,05","0,05",BRC0365E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,06","0,06",BRC0365E,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,11","0,12",BRC0365E,Nome não encontrado
Ácidos graxos trans,g,,,BRC0365E,Nome não encontrado
Cálcio,mg,"17,0","18,7",BRC0365E,Nome não encontrado
Ferro,mg,"0,16","0,18",BRC0365E,Nome não encontrado
Sódio,mg,134,147,BRC0365E,Nome não encontrado
Magnésio,mg,"35,0","38,5",BRC0365E,Nome não encontrado
Fósforo,mg,205,225,BRC0365E,Nome não encontrado
Potássio,mg,372,409,BRC0365E,Nome não encontrado
Manganês,mg,"0,01","0,01",BRC0365E,Nome não encontrado
Zinco,mg,"0,43","0,47",BRC0365E,Nome não encontrado
Cobre,mg,"0,02","0,02",BRC0365E,Nome não encontrado
Selênio,mcg,,,BRC0365E,Nome não encontrado
Vitamina A (RE),mcg,traços,traços,BRC0365E,Nome não encontrado
Vitamina A (RAE),mcg,traços,traços,BRC0365E,Nome não encontrado
Vitamina D,mcg,,,BRC0365E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,,,BRC0365E,Nome não encontrado
Tiamina,mg,,,BRC0365E,Nome não encontrado
Riboflavina,mg,,,BRC0365E,Nome não encontrado
Niacina,mg,,,BRC0365E,Nome não encontrado
Vitamina B6,mg,,,BRC0365E,Nome não encontrado
Vitamina B12,mcg,,,BRC0365E,Nome não encontrado
Vitamina C,mg,,,BRC0365E,Nome não encontrado
Equivalente de folato,mcg,,,BRC0365E,Nome não encontrado
Sal de adição,g,,,BRC0365E,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0365E,Nome não encontrado
Gordura de adição,g,-,-,BRC0365E,Nome não encontrado
Proteína vegetal,g,-,-,BRC0365E,Nome não encontrado
Proteína animal,g,-,-,BRC0365E,Nome não encontrado
