componente,unidade,Valor por 100g,Porção Média (100 g),codigo_alimento,nome_alimento
Energia,kJ,575,574,BRC0016F,Nome não encontrado
Energia,kcal,136,135,BRC0016F,Nome não encontrado
Umidade,g,"66,4","66,4",BRC0016F,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0016F,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0016F,Nome não encontrado
Proteína,g,"30,3","30,3",BRC0016F,Nome não encontrado
Lipídios,g,"1,63","1,63",BRC0016F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0016F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0016F,Nome não encontrado
Cinzas,g,"1,67","1,67",BRC0016F,Nome não encontrado
Colesterol,mg,"44,9","44,9",BRC0016F,Nome não encontrado
Ácidos graxos saturados,g,"0,58","0,58",BRC0016F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,58","0,58",BRC0016F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,31","0,31",BRC0016F,Nome não encontrado
Ácidos graxos trans,g,,,BRC0016F,Nome não encontrado
Cálcio,mg,"5,40","5,40",BRC0016F,Nome não encontrado
Ferro,mg,"12,0","12,0",BRC0016F,Nome não encontrado
Sódio,mg,109,109,BRC0016F,Nome não encontrado
Magnésio,mg,"9,80","9,80",BRC0016F,Nome não encontrado
Fósforo,mg,"89,0","89,0",BRC0016F,Nome não encontrado
Potássio,mg,130,130,BRC0016F,Nome não encontrado
Manganês,mg,"0,10","0,10",BRC0016F,Nome não encontrado
Zinco,mg,"8,24","8,24",BRC0016F,Nome não encontrado
Cobre,mg,"0,42","0,42",BRC0016F,Nome não encontrado
Selênio,mcg,,,BRC0016F,Nome não encontrado
Vitamina A (RE),mcg,,,BRC0016F,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0016F,Nome não encontrado
Vitamina D,mcg,,,BRC0016F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,12","0,12",BRC0016F,Nome não encontrado
Tiamina,mg,"0,29","0,29",BRC0016F,Nome não encontrado
Riboflavina,mg,"0,42","0,42",BRC0016F,Nome não encontrado
Niacina,mg,"6,91","6,91",BRC0016F,Nome não encontrado
Vitamina B6,mg,"0,75","0,75",BRC0016F,Nome não encontrado
Vitamina B12,mcg,"7,27","7,27",BRC0016F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0016F,Nome não encontrado
Equivalente de folato,mcg,"11,7","11,7",BRC0016F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0016F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0016F,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0016F,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0016F,Nome não encontrado
Proteína animal,g,"30,1","30,1",BRC0016F,Nome não encontrado
