componente,unidade,Valor por 100g,Porção Média (90 g),codigo_alimento,nome_alimento
Energia,kJ,162,145,BRC0992B,Nome não encontrado
Energia,kcal,39,34,BRC0992B,Nome não encontrado
Umidade,g,"89,5","80,5",BRC0992B,Nome não encontrado
Carboidrato total,g,"7,50","6,75",BRC0992B,Nome não encontrado
Carboidrato disponível,g,"4,93","4,44",BRC0992B,Nome não encontrado
Proteína,g,"1,28","1,15",BRC0992B,Nome não encontrado
Lipídios,g,"0,96","0,86",BRC0992B,Nome não encontrado
Fibra alimentar,g,"2,57","2,31",BRC0992B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0992B,Nome não encontrado
Cinzas,g,"0,74","0,66",BRC0992B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0992B,Nome não encontrado
Ácidos graxos saturados,g,"0,14","0,13",BRC0992B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,64","0,58",BRC0992B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,13","0,12",BRC0992B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0992B,Nome não encontrado
Cálcio,mg,"25,3","22,8",BRC0992B,Nome não encontrado
Ferro,mg,"0,35","0,32",BRC0992B,Nome não encontrado
Sódio,mg,"7,30","6,57",BRC0992B,Nome não encontrado
Magnésio,mg,"15,0","13,5",BRC0992B,Nome não encontrado
Fósforo,mg,"20,8","18,7",BRC0992B,Nome não encontrado
Potássio,mg,294,265,BRC0992B,Nome não encontrado
Manganês,mg,"1,70","1,53",BRC0992B,Nome não encontrado
Zinco,mg,"0,36","0,32",BRC0992B,Nome não encontrado
Cobre,mg,"0,06","0,05",BRC0992B,Nome não encontrado
Selênio,mcg,"0,41","0,37",BRC0992B,Nome não encontrado
Vitamina A (RE),mcg,232,209,BRC0992B,Nome não encontrado
Vitamina A (RAE),mcg,116,104,BRC0992B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0992B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,36","0,32",BRC0992B,Nome não encontrado
Tiamina,mg,"0,04","0,03",BRC0992B,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0992B,Nome não encontrado
Niacina,mg,"0,01","0,01",BRC0992B,Nome não encontrado
Vitamina B6,mg,"0,05","0,04",BRC0992B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0992B,Nome não encontrado
Vitamina C,mg,"6,19","5,57",BRC0992B,Nome não encontrado
Equivalente de folato,mcg,"46,9","42,2",BRC0992B,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0992B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0992B,Nome não encontrado
Gordura de adição,g,-,-,BRC0992B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0992B,Nome não encontrado
Proteína animal,g,-,-,BRC0992B,Nome não encontrado
