componente,unidade,Valor por 100g,Porção Média (90 g),codigo_alimento,nome_alimento
Energia,kJ,265,238,BRC0408B,Nome não encontrado
Energia,kcal,64,57,BRC0408B,Nome não encontrado
Umidade,g,"88,6","79,7",BRC0408B,Nome não encontrado
Carboidrato total,g,"4,65","4,18",BRC0408B,Nome não encontrado
Carboidrato disponível,g,"3,05","2,74",BRC0408B,Nome não encontrado
Proteína,g,"1,12","1,01",BRC0408B,Nome não encontrado
Lipídios,g,"4,90","4,41",BRC0408B,Nome não encontrado
Fibra alimentar,g,"1,60","1,44",BRC0408B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0408B,Nome não encontrado
Cinzas,g,"0,77","0,69",BRC0408B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0408B,Nome não encontrado
Ácidos graxos saturados,g,"0,78","0,70",BRC0408B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,13","1,02",BRC0408B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"2,89","2,60",BRC0408B,Nome não encontrado
Ácidos graxos trans,g,"0,02","0,02",BRC0408B,Nome não encontrado
Cálcio,mg,"8,02","7,22",BRC0408B,Nome não encontrado
Ferro,mg,"0,27","0,24",BRC0408B,Nome não encontrado
Sódio,mg,135,121,BRC0408B,Nome não encontrado
Magnésio,mg,"9,87","8,89",BRC0408B,Nome não encontrado
Fósforo,mg,"24,1","21,6",BRC0408B,Nome não encontrado
Potássio,mg,180,162,BRC0408B,Nome não encontrado
Manganês,mg,"0,07","0,06",BRC0408B,Nome não encontrado
Zinco,mg,"0,15","0,13",BRC0408B,Nome não encontrado
Cobre,mg,"0,08","0,07",BRC0408B,Nome não encontrado
Selênio,mcg,"0,16","0,15",BRC0408B,Nome não encontrado
Vitamina A (RE),mcg,"76,9","69,2",BRC0408B,Nome não encontrado
Vitamina A (RAE),mcg,"38,4","34,6",BRC0408B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0408B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,74","0,67",BRC0408B,Nome não encontrado
Tiamina,mg,"0,08","0,07",BRC0408B,Nome não encontrado
Riboflavina,mg,"0,02","0,01",BRC0408B,Nome não encontrado
Niacina,mg,"0,00","0,00",BRC0408B,Nome não encontrado
Vitamina B6,mg,"0,06","0,05",BRC0408B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0408B,Nome não encontrado
Vitamina C,mg,"12,7","11,4",BRC0408B,Nome não encontrado
Equivalente de folato,mcg,"15,3","13,7",BRC0408B,Nome não encontrado
Sal de adição,g,"0,32","0,29",BRC0408B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0408B,Nome não encontrado
Gordura de adição,g,-,-,BRC0408B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0408B,Nome não encontrado
Proteína animal,g,-,-,BRC0408B,Nome não encontrado
