componente,unidade,Valor por 100g,Porção Média (40 g),codigo_alimento,nome_alimento
Energia,kJ,84,33,BRC0662B,Nome não encontrado
Energia,kcal,20,8,BRC0662B,Nome não encontrado
Umidade,g,"92,6","37,1",BRC0662B,Nome não encontrado
Carboidrato total,g,"4,12","1,65",BRC0662B,Nome não encontrado
Carboidrato disponível,g,"1,08","0,43",BRC0662B,Nome não encontrado
Proteína,g,"1,78","0,71",BRC0662B,Nome não encontrado
Lipídios,g,"0,29","0,12",BRC0662B,Nome não encontrado
Fibra alimentar,g,"3,04","1,22",BRC0662B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0662B,Nome não encontrado
Cinzas,g,"1,16","0,46",BRC0662B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0662B,Nome não encontrado
Ácidos graxos saturados,g,"0,07","0,03",BRC0662B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,01","0,00",BRC0662B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,13","0,05",BRC0662B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0662B,Nome não encontrado
Cálcio,mg,"30,4","12,2",BRC0662B,Nome não encontrado
Ferro,mg,"0,87","0,35",BRC0662B,Nome não encontrado
Sódio,mg,"2,76","1,10",BRC0662B,Nome não encontrado
Magnésio,mg,"16,7","6,68",BRC0662B,Nome não encontrado
Fósforo,mg,"46,6","18,6",BRC0662B,Nome não encontrado
Potássio,mg,433,173,BRC0662B,Nome não encontrado
Manganês,mg,"0,20","0,08",BRC0662B,Nome não encontrado
Zinco,mg,"0,34","0,14",BRC0662B,Nome não encontrado
Cobre,mg,"0,12","0,05",BRC0662B,Nome não encontrado
Selênio,mcg,"1,30","0,52",BRC0662B,Nome não encontrado
Vitamina A (RE),mcg,577,231,BRC0662B,Nome não encontrado
Vitamina A (RAE),mcg,288,115,BRC0662B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0662B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"2,18","0,87",BRC0662B,Nome não encontrado
Tiamina,mg,"0,13","0,05",BRC0662B,Nome não encontrado
Riboflavina,mg,"0,21","0,08",BRC0662B,Nome não encontrado
Niacina,mg,"0,74","0,29",BRC0662B,Nome não encontrado
Vitamina B6,mg,"0,00","0,00",BRC0662B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0662B,Nome não encontrado
Vitamina C,mg,"1,98","0,79",BRC0662B,Nome não encontrado
Equivalente de folato,mcg,110,"44,0",BRC0662B,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0662B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0662B,Nome não encontrado
Gordura de adição,g,-,-,BRC0662B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0662B,Nome não encontrado
Proteína animal,g,-,-,BRC0662B,Nome não encontrado
