componente,unidade,Valor por 100g,Porção Média (40 g),codigo_alimento,nome_alimento
Energia,kJ,52,20,BRC0601B,Nome não encontrado
Energia,kcal,12,4,BRC0601B,Nome não encontrado
Umidade,g,"95,1","38,1",BRC0601B,Nome não encontrado
Carboidrato total,g,"2,76","1,10",BRC0601B,Nome não encontrado
Carboidrato disponível,g,"0,56","0,22",BRC0601B,Nome não encontrado
Proteína,g,"1,14","0,46",BRC0601B,Nome não encontrado
Lipídios,g,"0,14","0,06",BRC0601B,Nome não encontrado
Fibra alimentar,g,"2,20","0,88",BRC0601B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0601B,Nome não encontrado
Cinzas,g,"0,82","0,33",BRC0601B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0601B,Nome não encontrado
Ácidos graxos saturados,g,"0,03","0,01",BRC0601B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,00","0,00",BRC0601B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,06","0,02",BRC0601B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0601B,Nome não encontrado
Cálcio,mg,"47,4","19,0",BRC0601B,Nome não encontrado
Ferro,mg,"0,48","0,19",BRC0601B,Nome não encontrado
Sódio,mg,"16,3","6,50",BRC0601B,Nome não encontrado
Magnésio,mg,"15,6","6,23",BRC0601B,Nome não encontrado
Fósforo,mg,"13,4","5,35",BRC0601B,Nome não encontrado
Potássio,mg,531,212,BRC0601B,Nome não encontrado
Manganês,mg,"0,22","0,09",BRC0601B,Nome não encontrado
Zinco,mg,"0,17","0,07",BRC0601B,Nome não encontrado
Cobre,mg,"0,05","0,02",BRC0601B,Nome não encontrado
Selênio,mcg,"0,16","0,06",BRC0601B,Nome não encontrado
Vitamina A (RE),mcg,155,"62,1",BRC0601B,Nome não encontrado
Vitamina A (RAE),mcg,"77,6","31,1",BRC0601B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0601B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,32","0,13",BRC0601B,Nome não encontrado
Tiamina,mg,"0,03","0,01",BRC0601B,Nome não encontrado
Riboflavina,mg,"0,10","0,04",BRC0601B,Nome não encontrado
Niacina,mg,"0,68","0,27",BRC0601B,Nome não encontrado
Vitamina B6,mg,"0,00","0,00",BRC0601B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0601B,Nome não encontrado
Vitamina C,mg,"6,54","2,62",BRC0601B,Nome não encontrado
Equivalente de folato,mcg,111,"44,5",BRC0601B,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0601B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0601B,Nome não encontrado
Gordura de adição,g,-,-,BRC0601B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0601B,Nome não encontrado
Proteína animal,g,-,-,BRC0601B,Nome não encontrado
