componente,unidade,Valor por 100g,Porção Média (40 g),codigo_alimento,nome_alimento
Energia,kJ,224,89,BRC0668B,Nome não encontrado
Energia,kcal,54,21,BRC0668B,Nome não encontrado
Umidade,g,"89,6","35,8",BRC0668B,Nome não encontrado
Carboidrato total,g,"5,05","2,02",BRC0668B,Nome não encontrado
Carboidrato disponível,g,"3,97","1,59",BRC0668B,Nome não encontrado
Proteína,g,"1,21","0,49",BRC0668B,Nome não encontrado
Lipídios,g,"3,45","1,38",BRC0668B,Nome não encontrado
Fibra alimentar,g,"1,07","0,43",BRC0668B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0668B,Nome não encontrado
Cinzas,g,"0,56","0,22",BRC0668B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0668B,Nome não encontrado
Ácidos graxos saturados,g,"0,52","0,21",BRC0668B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,54","1,02",BRC0668B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,35","0,14",BRC0668B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0668B,Nome não encontrado
Cálcio,mg,"35,0","14,0",BRC0668B,Nome não encontrado
Ferro,mg,"0,37","0,15",BRC0668B,Nome não encontrado
Sódio,mg,"2,02","0,81",BRC0668B,Nome não encontrado
Magnésio,mg,"9,60","3,84",BRC0668B,Nome não encontrado
Fósforo,mg,"32,3","12,9",BRC0668B,Nome não encontrado
Potássio,mg,214,"85,8",BRC0668B,Nome não encontrado
Manganês,mg,"0,19","0,07",BRC0668B,Nome não encontrado
Zinco,mg,"0,41","0,16",BRC0668B,Nome não encontrado
Cobre,mg,"0,08","0,03",BRC0668B,Nome não encontrado
Selênio,mcg,"0,56","0,22",BRC0668B,Nome não encontrado
Vitamina A (RE),mcg,235,"94,1",BRC0668B,Nome não encontrado
Vitamina A (RAE),mcg,117,"47,0",BRC0668B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0668B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,28","0,51",BRC0668B,Nome não encontrado
Tiamina,mg,"0,04","0,02",BRC0668B,Nome não encontrado
Riboflavina,mg,"0,01","0,00",BRC0668B,Nome não encontrado
Niacina,mg,"0,03","0,01",BRC0668B,Nome não encontrado
Vitamina B6,mg,"0,13","0,05",BRC0668B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0668B,Nome não encontrado
Vitamina C,mg,"17,3","6,93",BRC0668B,Nome não encontrado
Equivalente de folato,mcg,"12,5","5,00",BRC0668B,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0668B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0668B,Nome não encontrado
Gordura de adição,g,-,-,BRC0668B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0668B,Nome não encontrado
Proteína animal,g,-,-,BRC0668B,Nome não encontrado
