componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (100 g),codigo_alimento,nome_alimento
Energia,kJ,736,736,BRC0094E,Nome não encontrado
Energia,kcal,177,176,BRC0094E,Nome não encontrado
Umidade,g,"66,2","66,2",BRC0094E,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0094E,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0094E,Nome não encontrado
Proteína,g,"18,8","18,8",BRC0094E,Nome não encontrado
Lipídios,g,"11,3","11,3",BRC0094E,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0094E,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0094E,Nome não encontrado
Cinzas,g,"3,10","3,10",BRC0094E,Nome não encontrado
Colesterol,mg,173,173,BRC0094E,Nome não encontrado
Ácidos graxos saturados,g,"4,08","4,08",BRC0094E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,94","3,94",BRC0094E,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,32","1,32",BRC0094E,Nome não encontrado
Ácidos graxos trans,g,"0,13","0,13",BRC0094E,Nome não encontrado
Cálcio,mg,708,708,BRC0094E,Nome não encontrado
Ferro,mg,"0,76","0,76",BRC0094E,Nome não encontrado
Sódio,mg,229,229,BRC0094E,Nome não encontrado
Magnésio,mg,"37,9","37,9",BRC0094E,Nome não encontrado
Fósforo,mg,528,528,BRC0094E,Nome não encontrado
Potássio,mg,248,248,BRC0094E,Nome não encontrado
Manganês,mg,"0,50","0,50",BRC0094E,Nome não encontrado
Zinco,mg,"2,90","2,90",BRC0094E,Nome não encontrado
Cobre,mg,"0,06","0,06",BRC0094E,Nome não encontrado
Selênio,mcg,"29,8","29,8",BRC0094E,Nome não encontrado
Vitamina A (RE),mcg,traços,traços,BRC0094E,Nome não encontrado
Vitamina A (RAE),mcg,traços,traços,BRC0094E,Nome não encontrado
Vitamina D,mcg,"1,36","1,36",BRC0094E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,57","0,57",BRC0094E,Nome não encontrado
Tiamina,mg,traços,traços,BRC0094E,Nome não encontrado
Riboflavina,mg,"0,04","0,04",BRC0094E,Nome não encontrado
Niacina,mg,"2,12","2,12",BRC0094E,Nome não encontrado
Vitamina B6,mg,"0,08","0,08",BRC0094E,Nome não encontrado
Vitamina B12,mcg,"4,35","4,35",BRC0094E,Nome não encontrado
Vitamina C,mg,"0,83","0,83",BRC0094E,Nome não encontrado
Equivalente de folato,mcg,"11,8","11,8",BRC0094E,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0094E,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0094E,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0094E,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0094E,Nome não encontrado
Proteína animal,g,"18,8","18,8",BRC0094E,Nome não encontrado
