componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (50 g),codigo_alimento,nome_alimento
Energia,kJ,1043,521,BRC0877F,Nome não encontrado
Energia,kcal,250,124,BRC0877F,Nome não encontrado
Umidade,g,"53,7","26,9",BRC0877F,Nome não encontrado
Carboidrato total,g,"12,3","6,14",BRC0877F,Nome não encontrado
Carboidrato disponível,g,"12,3","6,14",BRC0877F,Nome não encontrado
Proteína,g,"14,8","7,41",BRC0877F,Nome não encontrado
Lipídios,g,"15,7","7,86",BRC0877F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0877F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0877F,Nome não encontrado
Cinzas,g,"3,45","1,72",BRC0877F,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0877F,Nome não encontrado
Ácidos graxos saturados,g,"4,56","2,28",BRC0877F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"5,00","2,50",BRC0877F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"4,98","2,49",BRC0877F,Nome não encontrado
Ácidos graxos trans,g,"0,26","0,13",BRC0877F,Nome não encontrado
Cálcio,mg,"21,7","10,9",BRC0877F,Nome não encontrado
Ferro,mg,"1,55","0,78",BRC0877F,Nome não encontrado
Sódio,mg,1011,505,BRC0877F,Nome não encontrado
Magnésio,mg,"38,6","19,3",BRC0877F,Nome não encontrado
Fósforo,mg,165,"82,5",BRC0877F,Nome não encontrado
Potássio,mg,321,160,BRC0877F,Nome não encontrado
Manganês,mg,"0,72","0,36",BRC0877F,Nome não encontrado
Zinco,mg,"2,77","1,39",BRC0877F,Nome não encontrado
Cobre,mg,"0,16","0,08",BRC0877F,Nome não encontrado
Selênio,mcg,"1,75","0,88",BRC0877F,Nome não encontrado
Vitamina A (RE),mcg,traços,traços,BRC0877F,Nome não encontrado
Vitamina A (RAE),mcg,traços,traços,BRC0877F,Nome não encontrado
Vitamina D,mcg,"0,03","0,01",BRC0877F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,14","0,07",BRC0877F,Nome não encontrado
Tiamina,mg,"0,12","0,06",BRC0877F,Nome não encontrado
Riboflavina,mg,"0,10","0,05",BRC0877F,Nome não encontrado
Niacina,mg,"1,50","0,75",BRC0877F,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0877F,Nome não encontrado
Vitamina B12,mcg,"0,75","0,38",BRC0877F,Nome não encontrado
Vitamina C,mg,traços,traços,BRC0877F,Nome não encontrado
Equivalente de folato,mcg,"11,6","5,79",BRC0877F,Nome não encontrado
Sal de adição,g,"0,45","0,23",BRC0877F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0877F,Nome não encontrado
Gordura de adição,g,-,-,BRC0877F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0877F,Nome não encontrado
Proteína animal,g,-,-,BRC0877F,Nome não encontrado
