componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (100 g),codigo_alimento,nome_alimento
Energia,kJ,455,454,BRC0124E,Nome não encontrado
Energia,kcal,109,108,BRC0124E,Nome não encontrado
Umidade,g,"78,1","78,1",BRC0124E,Nome não encontrado
Carboidrato total,g,"0,97","0,97",BRC0124E,Nome não encontrado
Carboidrato disponível,g,"0,46","0,46",BRC0124E,Nome não encontrado
Proteína,g,"14,2","14,2",BRC0124E,Nome não encontrado
Lipídios,g,"5,44","5,44",BRC0124E,Nome não encontrado
Fibra alimentar,g,"0,51","0,51",BRC0124E,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0124E,Nome não encontrado
Cinzas,g,"1,25","1,25",BRC0124E,Nome não encontrado
Colesterol,mg,"33,3","33,3",BRC0124E,Nome não encontrado
Ácidos graxos saturados,g,"0,88","0,88",BRC0124E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,17","1,17",BRC0124E,Nome não encontrado
Ácidos graxos poliinsaturados,g,"3,13","3,13",BRC0124E,Nome não encontrado
Ácidos graxos trans,g,,,BRC0124E,Nome não encontrado
Cálcio,mg,"13,4","13,4",BRC0124E,Nome não encontrado
Ferro,mg,"0,21","0,21",BRC0124E,Nome não encontrado
Sódio,mg,263,263,BRC0124E,Nome não encontrado
Magnésio,mg,"18,5","18,5",BRC0124E,Nome não encontrado
Fósforo,mg,103,103,BRC0124E,Nome não encontrado
Potássio,mg,214,214,BRC0124E,Nome não encontrado
Manganês,mg,"0,03","0,03",BRC0124E,Nome não encontrado
Zinco,mg,"0,46","0,46",BRC0124E,Nome não encontrado
Cobre,mg,"0,18","0,18",BRC0124E,Nome não encontrado
Selênio,mcg,"23,5","23,5",BRC0124E,Nome não encontrado
Vitamina A (RE),mcg,"20,2","20,2",BRC0124E,Nome não encontrado
Vitamina A (RAE),mcg,"10,1","10,1",BRC0124E,Nome não encontrado
Vitamina D,mcg,"0,37","0,37",BRC0124E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,69","0,69",BRC0124E,Nome não encontrado
Tiamina,mg,"0,05","0,05",BRC0124E,Nome não encontrado
Riboflavina,mg,"0,01","0,01",BRC0124E,Nome não encontrado
Niacina,mg,"4,63","4,63",BRC0124E,Nome não encontrado
Vitamina B6,mg,"0,02","0,02",BRC0124E,Nome não encontrado
Vitamina B12,mcg,"1,51","1,51",BRC0124E,Nome não encontrado
Vitamina C,mg,"9,62","9,62",BRC0124E,Nome não encontrado
Equivalente de folato,mcg,"11,8","11,8",BRC0124E,Nome não encontrado
Sal de adição,g,"0,45","0,45",BRC0124E,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0124E,Nome não encontrado
Gordura de adição,g,-,-,BRC0124E,Nome não encontrado
Proteína vegetal,g,-,-,BRC0124E,Nome não encontrado
Proteína animal,g,-,-,BRC0124E,Nome não encontrado
