componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,554,BRC0503E,Nome não encontrado
Energia,kcal,132,BRC0503E,Nome não encontrado
Umidade,g,"71,9",BRC0503E,Nome não encontrado
Carboidrato total,g,"0,38",BRC0503E,Nome não encontrado
Carboidrato disponível,g,"0,38",BRC0503E,Nome não encontrado
Proteína,g,"20,0",BRC0503E,Nome não encontrado
Lipídios,g,"5,60",BRC0503E,Nome não encontrado
Fibra alimentar,g,"0,00",BRC0503E,Nome não encontrado
Álcool,g,"0,00",BRC0503E,Nome não encontrado
Cinzas,g,"2,10",BRC0503E,Nome não encontrado
Colesterol,mg,"9,61",BRC0503E,Nome não encontrado
Ácidos graxos saturados,g,"1,04",BRC0503E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,38",BRC0503E,Nome não encontrado
Ácidos graxos poliinsaturados,g,"3,05",BRC0503E,Nome não encontrado
Ácidos graxos trans,g,"0,03",BRC0503E,Nome não encontrado
Cálcio,mg,176,BRC0503E,Nome não encontrado
Ferro,mg,"0,36",BRC0503E,Nome não encontrado
Sódio,mg,"40,0",BRC0503E,Nome não encontrado
Magnésio,mg,"23,9",BRC0503E,Nome não encontrado
Fósforo,mg,217,BRC0503E,Nome não encontrado
Potássio,mg,245,BRC0503E,Nome não encontrado
Manganês,mg,"0,08",BRC0503E,Nome não encontrado
Zinco,mg,"1,00",BRC0503E,Nome não encontrado
Cobre,mg,"0,07",BRC0503E,Nome não encontrado
Selênio,mcg,,BRC0503E,Nome não encontrado
Vitamina A (RE),mcg,"0,50",BRC0503E,Nome não encontrado
Vitamina A (RAE),mcg,"0,50",BRC0503E,Nome não encontrado
Vitamina D,mcg,"0,62",BRC0503E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,08",BRC0503E,Nome não encontrado
Tiamina,mg,"0,03",BRC0503E,Nome não encontrado
Riboflavina,mg,"0,05",BRC0503E,Nome não encontrado
Niacina,mg,"2,29",BRC0503E,Nome não encontrado
Vitamina B6,mg,"0,09",BRC0503E,Nome não encontrado
Vitamina B12,mcg,,BRC0503E,Nome não encontrado
Vitamina C,mg,,BRC0503E,Nome não encontrado
Equivalente de folato,mcg,,BRC0503E,Nome não encontrado
Sal de adição,g,"0,00",BRC0503E,Nome não encontrado
Açúcar de adição,g,"0,00",BRC0503E,Nome não encontrado
Gordura de adição,g,,BRC0503E,Nome não encontrado
Proteína vegetal,g,"0,00",BRC0503E,Nome não encontrado
Proteína animal,g,"20,0",BRC0503E,Nome não encontrado
