componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (90 g),codigo_alimento,nome_alimento
Energia,kJ,1216,1094,BRC0678A,Nome não encontrado
Energia,kcal,289,260,BRC0678A,Nome não encontrado
Umidade,g,"36,7","33,1",BRC0678A,Nome não encontrado
Carboidrato total,g,"38,6","34,7",BRC0678A,Nome não encontrado
Carboidrato disponível,g,"37,2","33,5",BRC0678A,Nome não encontrado
Proteína,g,"13,0","11,7",BRC0678A,Nome não encontrado
Lipídios,g,"9,52","8,56",BRC0678A,Nome não encontrado
Fibra alimentar,g,"1,42","1,28",BRC0678A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0678A,Nome não encontrado
Cinzas,g,"2,27","2,04",BRC0678A,Nome não encontrado
Colesterol,mg,"34,0","30,6",BRC0678A,Nome não encontrado
Ácidos graxos saturados,g,"4,03","3,62",BRC0678A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,77","2,49",BRC0678A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,38","1,24",BRC0678A,Nome não encontrado
Ácidos graxos trans,g,"0,21","0,19",BRC0678A,Nome não encontrado
Cálcio,mg,155,140,BRC0678A,Nome não encontrado
Ferro,mg,"2,82","2,54",BRC0678A,Nome não encontrado
Sódio,mg,526,473,BRC0678A,Nome não encontrado
Magnésio,mg,"22,6","20,4",BRC0678A,Nome não encontrado
Fósforo,mg,186,167,BRC0678A,Nome não encontrado
Potássio,mg,158,142,BRC0678A,Nome não encontrado
Manganês,mg,"0,23","0,21",BRC0678A,Nome não encontrado
Zinco,mg,"1,22","1,09",BRC0678A,Nome não encontrado
Cobre,mg,"0,10","0,09",BRC0678A,Nome não encontrado
Selênio,mcg,"8,37","7,53",BRC0678A,Nome não encontrado
Vitamina A (RE),mcg,"56,1","50,5",BRC0678A,Nome não encontrado
Vitamina A (RAE),mcg,"49,0","44,1",BRC0678A,Nome não encontrado
Vitamina D,mcg,"0,13","0,12",BRC0678A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,76","0,68",BRC0678A,Nome não encontrado
Tiamina,mg,"0,14","0,12",BRC0678A,Nome não encontrado
Riboflavina,mg,"0,08","0,08",BRC0678A,Nome não encontrado
Niacina,mg,"1,37","1,23",BRC0678A,Nome não encontrado
Vitamina B6,mg,"0,01","0,01",BRC0678A,Nome não encontrado
Vitamina B12,mcg,"0,47","0,42",BRC0678A,Nome não encontrado
Vitamina C,mg,"1,83","1,65",BRC0678A,Nome não encontrado
Equivalente de folato,mcg,"96,0","86,4",BRC0678A,Nome não encontrado
Sal de adição,g,,,BRC0678A,Nome não encontrado
Açúcar de adição,g,,,BRC0678A,Nome não encontrado
Gordura de adição,g,-,-,BRC0678A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0678A,Nome não encontrado
Proteína animal,g,-,-,BRC0678A,Nome não encontrado
