componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (7 g),codigo_alimento,nome_alimento
Energia,kJ,1869,130,BRC0056A,Nome não encontrado
Energia,kcal,445,31,BRC0056A,Nome não encontrado
Umidade,g,"3,15","0,22",BRC0056A,Nome não encontrado
Carboidrato total,g,"70,0","4,90",BRC0056A,Nome não encontrado
Carboidrato disponível,g,"65,9","4,62",BRC0056A,Nome não encontrado
Proteína,g,"10,8","0,75",BRC0056A,Nome não encontrado
Lipídios,g,"14,4","1,01",BRC0056A,Nome não encontrado
Fibra alimentar,g,"4,10","0,29",BRC0056A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0056A,Nome não encontrado
Cinzas,g,"1,66","0,12",BRC0056A,Nome não encontrado
Colesterol,mg,,,BRC0056A,Nome não encontrado
Ácidos graxos saturados,g,"4,39","0,31",BRC0056A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"4,59","0,32",BRC0056A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"2,89","0,20",BRC0056A,Nome não encontrado
Ácidos graxos trans,g,"1,80","0,13",BRC0056A,Nome não encontrado
Cálcio,mg,"20,2","1,41",BRC0056A,Nome não encontrado
Ferro,mg,"2,22","0,16",BRC0056A,Nome não encontrado
Sódio,mg,862,"60,4",BRC0056A,Nome não encontrado
Magnésio,mg,"40,1","2,81",BRC0056A,Nome não encontrado
Fósforo,mg,149,"10,5",BRC0056A,Nome não encontrado
Potássio,mg,182,"12,8",BRC0056A,Nome não encontrado
Manganês,mg,"0,00","0,00",BRC0056A,Nome não encontrado
Zinco,mg,"1,15","0,08",BRC0056A,Nome não encontrado
Cobre,mg,"0,00","0,00",BRC0056A,Nome não encontrado
Selênio,mcg,,,BRC0056A,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00",BRC0056A,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0056A,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0056A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,,,BRC0056A,Nome não encontrado
Tiamina,mg,"0,72","0,05",BRC0056A,Nome não encontrado
Riboflavina,mg,"0,13","0,01",BRC0056A,Nome não encontrado
Niacina,mg,"7,20","0,50",BRC0056A,Nome não encontrado
Vitamina B6,mg,"0,17","0,01",BRC0056A,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0056A,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0056A,Nome não encontrado
Equivalente de folato,mcg,"39,8","2,79",BRC0056A,Nome não encontrado
Sal de adição,g,,,BRC0056A,Nome não encontrado
Açúcar de adição,g,,,BRC0056A,Nome não encontrado
Gordura de adição,g,,,BRC0056A,Nome não encontrado
Proteína vegetal,g,,,BRC0056A,Nome não encontrado
Proteína animal,g,,,BRC0056A,Nome não encontrado
