componente,unidade,Valor por 100g,Porção Média (90 g),codigo_alimento,nome_alimento
Energia,kJ,247,221,BRC0708B,Nome não encontrado
Energia,kcal,59,53,BRC0708B,Nome não encontrado
Umidade,g,"88,8","80,0",BRC0708B,Nome não encontrado
Carboidrato total,g,"5,13","4,62",BRC0708B,Nome não encontrado
Carboidrato disponível,g,"3,48","3,13",BRC0708B,Nome não encontrado
Proteína,g,"1,05","0,94",BRC0708B,Nome não encontrado
Lipídios,g,"4,23","3,80",BRC0708B,Nome não encontrado
Fibra alimentar,g,"1,66","1,49",BRC0708B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0708B,Nome não encontrado
Cinzas,g,"0,76","0,68",BRC0708B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0708B,Nome não encontrado
Ácidos graxos saturados,g,"0,64","0,57",BRC0708B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,92","2,63",BRC0708B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,51","0,46",BRC0708B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0708B,Nome não encontrado
Cálcio,mg,"7,83","7,05",BRC0708B,Nome não encontrado
Ferro,mg,"0,39","0,35",BRC0708B,Nome não encontrado
Sódio,mg,127,114,BRC0708B,Nome não encontrado
Magnésio,mg,"10,4","9,37",BRC0708B,Nome não encontrado
Fósforo,mg,"18,6","16,8",BRC0708B,Nome não encontrado
Potássio,mg,192,172,BRC0708B,Nome não encontrado
Manganês,mg,"0,09","0,08",BRC0708B,Nome não encontrado
Zinco,mg,"0,17","0,15",BRC0708B,Nome não encontrado
Cobre,mg,"0,05","0,05",BRC0708B,Nome não encontrado
Selênio,mcg,"0,20","0,18",BRC0708B,Nome não encontrado
Vitamina A (RE),mcg,"44,3","39,9",BRC0708B,Nome não encontrado
Vitamina A (RAE),mcg,"22,2","19,9",BRC0708B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0708B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,72","1,54",BRC0708B,Nome não encontrado
Tiamina,mg,"0,03","0,02",BRC0708B,Nome não encontrado
Riboflavina,mg,"0,03","0,02",BRC0708B,Nome não encontrado
Niacina,mg,traços,traços,BRC0708B,Nome não encontrado
Vitamina B6,mg,"0,02","0,02",BRC0708B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0708B,Nome não encontrado
Vitamina C,mg,116,104,BRC0708B,Nome não encontrado
Equivalente de folato,mcg,"17,8","16,0",BRC0708B,Nome não encontrado
Sal de adição,g,"0,32","0,29",BRC0708B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0708B,Nome não encontrado
Gordura de adição,g,-,-,BRC0708B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0708B,Nome não encontrado
Proteína animal,g,-,-,BRC0708B,Nome não encontrado
