componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,1078,1186,BRC0658F,Nome não encontrado
Energia,kcal,259,285,BRC0658F,Nome não encontrado
Umidade,g,"54,7","60,1",BRC0658F,Nome não encontrado
Carboidrato total,g,"1,34","1,47",BRC0658F,Nome não encontrado
Carboidrato disponível,g,"0,83","0,91",BRC0658F,Nome não encontrado
Proteína,g,"21,9","24,1",BRC0658F,Nome não encontrado
Lipídios,g,"18,6","20,5",BRC0658F,Nome não encontrado
Fibra alimentar,g,"0,51","0,56",BRC0658F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0658F,Nome não encontrado
Cinzas,g,"4,12","4,53",BRC0658F,Nome não encontrado
Colesterol,mg,"80,1","88,1",BRC0658F,Nome não encontrado
Ácidos graxos saturados,g,"8,56","9,42",BRC0658F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"6,88","7,57",BRC0658F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,94","1,04",BRC0658F,Nome não encontrado
Ácidos graxos trans,g,"0,74","0,82",BRC0658F,Nome não encontrado
Cálcio,mg,"12,5","13,8",BRC0658F,Nome não encontrado
Ferro,mg,"1,60","1,76",BRC0658F,Nome não encontrado
Sódio,mg,1635,1798,BRC0658F,Nome não encontrado
Magnésio,mg,"12,7","14,0",BRC0658F,Nome não encontrado
Fósforo,mg,"73,4","80,8",BRC0658F,Nome não encontrado
Potássio,mg,130,143,BRC0658F,Nome não encontrado
Manganês,mg,"0,03","0,04",BRC0658F,Nome não encontrado
Zinco,mg,"6,21","6,83",BRC0658F,Nome não encontrado
Cobre,mg,"0,05","0,06",BRC0658F,Nome não encontrado
Selênio,mcg,"5,97","6,56",BRC0658F,Nome não encontrado
Vitamina A (RE),mcg,"27,3","30,1",BRC0658F,Nome não encontrado
Vitamina A (RAE),mcg,"13,7","15,0",BRC0658F,Nome não encontrado
Vitamina D,mcg,"0,16","0,17",BRC0658F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,49","0,54",BRC0658F,Nome não encontrado
Tiamina,mg,"0,03","0,03",BRC0658F,Nome não encontrado
Riboflavina,mg,"0,06","0,06",BRC0658F,Nome não encontrado
Niacina,mg,"1,86","2,04",BRC0658F,Nome não encontrado
Vitamina B6,mg,"0,01","0,01",BRC0658F,Nome não encontrado
Vitamina B12,mcg,"0,33","0,36",BRC0658F,Nome não encontrado
Vitamina C,mg,"4,07","4,48",BRC0658F,Nome não encontrado
Equivalente de folato,mcg,"51,3","56,5",BRC0658F,Nome não encontrado
Sal de adição,g,,,BRC0658F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0658F,Nome não encontrado
Gordura de adição,g,-,-,BRC0658F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0658F,Nome não encontrado
Proteína animal,g,-,-,BRC0658F,Nome não encontrado
