componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (50 g),codigo_alimento,nome_alimento
Energia,kJ,1202,600,BRC0925A,Nome não encontrado
Energia,kcal,286,142,BRC0925A,Nome não encontrado
Umidade,g,"36,9","18,4",BRC0925A,Nome não encontrado
Carboidrato total,g,"45,8","22,9",BRC0925A,Nome não encontrado
Carboidrato disponível,g,"43,0","21,5",BRC0925A,Nome não encontrado
Proteína,g,"7,12","3,56",BRC0925A,Nome não encontrado
Lipídios,g,"8,86","4,43",BRC0925A,Nome não encontrado
Fibra alimentar,g,"2,80","1,40",BRC0925A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0925A,Nome não encontrado
Cinzas,g,"1,40","0,70",BRC0925A,Nome não encontrado
Colesterol,mg,"14,8","7,38",BRC0925A,Nome não encontrado
Ácidos graxos saturados,g,"3,58","1,79",BRC0925A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,46","1,23",BRC0925A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"2,63","1,31",BRC0925A,Nome não encontrado
Ácidos graxos trans,g,"0,13","0,07",BRC0925A,Nome não encontrado
Cálcio,mg,"99,1","49,6",BRC0925A,Nome não encontrado
Ferro,mg,"2,13","1,06",BRC0925A,Nome não encontrado
Sódio,mg,288,144,BRC0925A,Nome não encontrado
Magnésio,mg,"34,4","17,2",BRC0925A,Nome não encontrado
Fósforo,mg,134,"67,3",BRC0925A,Nome não encontrado
Potássio,mg,134,"67,4",BRC0925A,Nome não encontrado
Manganês,mg,"0,21","0,11",BRC0925A,Nome não encontrado
Zinco,mg,"1,05","0,52",BRC0925A,Nome não encontrado
Cobre,mg,"0,07","0,04",BRC0925A,Nome não encontrado
Selênio,mcg,"5,10","2,55",BRC0925A,Nome não encontrado
Vitamina A (RE),mcg,"72,5","36,3",BRC0925A,Nome não encontrado
Vitamina A (RAE),mcg,"57,7","28,9",BRC0925A,Nome não encontrado
Vitamina D,mcg,"0,03","0,02",BRC0925A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,36","0,18",BRC0925A,Nome não encontrado
Tiamina,mg,"0,14","0,07",BRC0925A,Nome não encontrado
Riboflavina,mg,"0,11","0,06",BRC0925A,Nome não encontrado
Niacina,mg,"0,93","0,47",BRC0925A,Nome não encontrado
Vitamina B6,mg,"0,02","0,01",BRC0925A,Nome não encontrado
Vitamina B12,mcg,"0,21","0,10",BRC0925A,Nome não encontrado
Vitamina C,mg,"0,51","0,26",BRC0925A,Nome não encontrado
Equivalente de folato,mcg,"5,18","2,59",BRC0925A,Nome não encontrado
Sal de adição,g,,traços,BRC0925A,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0925A,Nome não encontrado
Gordura de adição,g,-,-,BRC0925A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0925A,Nome não encontrado
Proteína animal,g,-,-,BRC0925A,Nome não encontrado
