componente,unidade,Valor por 100g,Porção Média (90 g),codigo_alimento,nome_alimento
Energia,kJ,126,113,BRC0368B,Nome não encontrado
Energia,kcal,30,26,BRC0368B,Nome não encontrado
Umidade,g,"91,5","82,4",BRC0368B,Nome não encontrado
Carboidrato total,g,"7,23","6,51",BRC0368B,Nome não encontrado
Carboidrato disponível,g,"5,55","4,99",BRC0368B,Nome não encontrado
Proteína,g,"0,79","0,71",BRC0368B,Nome não encontrado
Lipídios,g,"0,13","0,12",BRC0368B,Nome não encontrado
Fibra alimentar,g,"1,68","1,51",BRC0368B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0368B,Nome não encontrado
Cinzas,g,"0,34","0,31",BRC0368B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0368B,Nome não encontrado
Ácidos graxos saturados,g,"0,02","0,01",BRC0368B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,00","0,00",BRC0368B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,06","0,05",BRC0368B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0368B,Nome não encontrado
Cálcio,mg,"9,62","8,65",BRC0368B,Nome não encontrado
Ferro,mg,"0,15","0,13",BRC0368B,Nome não encontrado
Sódio,mg,"3,16","2,84",BRC0368B,Nome não encontrado
Magnésio,mg,"7,53","6,78",BRC0368B,Nome não encontrado
Fósforo,mg,"18,9","17,0",BRC0368B,Nome não encontrado
Potássio,mg,174,157,BRC0368B,Nome não encontrado
Manganês,mg,"0,06","0,05",BRC0368B,Nome não encontrado
Zinco,mg,"0,15","0,13",BRC0368B,Nome não encontrado
Cobre,mg,"0,02","0,02",BRC0368B,Nome não encontrado
Selênio,mcg,"0,26","0,23",BRC0368B,Nome não encontrado
Vitamina A (RE),mcg,220,198,BRC0368B,Nome não encontrado
Vitamina A (RAE),mcg,110,"99,1",BRC0368B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0368B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,39","0,35",BRC0368B,Nome não encontrado
Tiamina,mg,"0,04","0,04",BRC0368B,Nome não encontrado
Riboflavina,mg,"0,00","0,00",BRC0368B,Nome não encontrado
Niacina,mg,"0,58","0,52",BRC0368B,Nome não encontrado
Vitamina B6,mg,"0,04","0,04",BRC0368B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0368B,Nome não encontrado
Vitamina C,mg,"3,32","2,99",BRC0368B,Nome não encontrado
Equivalente de folato,mcg,"9,87","8,88",BRC0368B,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0368B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0368B,Nome não encontrado
Gordura de adição,g,-,-,BRC0368B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0368B,Nome não encontrado
Proteína animal,g,-,-,BRC0368B,Nome não encontrado
