componente,unidade,Valor por 100g,Porção Média (150 g),codigo_alimento,nome_alimento
Energia,kJ,876,1314,BRC0179F,Nome não encontrado
Energia,kcal,210,314,BRC0179F,Nome não encontrado
Umidade,g,"59,2","88,8",BRC0179F,Nome não encontrado
Carboidrato total,g,"11,3","17,0",BRC0179F,Nome não encontrado
Carboidrato disponível,g,"11,3","17,0",BRC0179F,Nome não encontrado
Proteína,g,"13,2","19,7",BRC0179F,Nome não encontrado
Lipídios,g,"12,4","18,6",BRC0179F,Nome não encontrado
Fibra alimentar,g,,-,BRC0179F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0179F,Nome não encontrado
Cinzas,g,"3,85","5,78",BRC0179F,Nome não encontrado
Colesterol,mg,"58,5","87,8",BRC0179F,Nome não encontrado
Ácidos graxos saturados,g,"5,10","7,65",BRC0179F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"4,80","7,20",BRC0179F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,20","1,80",BRC0179F,Nome não encontrado
Ácidos graxos trans,g,"0,36","0,54",BRC0179F,Nome não encontrado
Cálcio,mg,"56,2","84,3",BRC0179F,Nome não encontrado
Ferro,mg,"2,64","3,96",BRC0179F,Nome não encontrado
Sódio,mg,1090,1635,BRC0179F,Nome não encontrado
Magnésio,mg,"47,6","71,4",BRC0179F,Nome não encontrado
Fósforo,mg,262,394,BRC0179F,Nome não encontrado
Potássio,mg,537,806,BRC0179F,Nome não encontrado
Manganês,mg,"0,40","0,60",BRC0179F,Nome não encontrado
Zinco,mg,"3,02","4,53",BRC0179F,Nome não encontrado
Cobre,mg,"0,18","0,27",BRC0179F,Nome não encontrado
Selênio,mcg,,-,BRC0179F,Nome não encontrado
Vitamina A (RE),mcg,traços,traços,BRC0179F,Nome não encontrado
Vitamina A (RAE),mcg,traços,traços,BRC0179F,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0179F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,10","0,15",BRC0179F,Nome não encontrado
Tiamina,mg,"0,18","0,27",BRC0179F,Nome não encontrado
Riboflavina,mg,"0,06","0,09",BRC0179F,Nome não encontrado
Niacina,mg,"5,77","8,65",BRC0179F,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0179F,Nome não encontrado
Vitamina B12,mcg,"2,56","3,84",BRC0179F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0179F,Nome não encontrado
Equivalente de folato,mcg,"8,73","13,1",BRC0179F,Nome não encontrado
Sal de adição,g,,-,BRC0179F,Nome não encontrado
Açúcar de adição,g,,-,BRC0179F,Nome não encontrado
Gordura de adição,g,,-,BRC0179F,Nome não encontrado
Proteína vegetal,g,,-,BRC0179F,Nome não encontrado
Proteína animal,g,,-,BRC0179F,Nome não encontrado
