componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,606,BRC1042F,Nome não encontrado
Energia,kcal,144,BRC1042F,Nome não encontrado
Umidade,g,"66,4",BRC1042F,Nome não encontrado
Carboidrato total,g,"0,68",BRC1042F,Nome não encontrado
Carboidrato disponível,g,"0,56",BRC1042F,Nome não encontrado
Proteína,g,"28,3",BRC1042F,Nome não encontrado
Lipídios,g,"3,09",BRC1042F,Nome não encontrado
Fibra alimentar,g,"0,12",BRC1042F,Nome não encontrado
Álcool,g,"0,00",BRC1042F,Nome não encontrado
Cinzas,g,"1,50",BRC1042F,Nome não encontrado
Colesterol,mg,"45,3",BRC1042F,Nome não encontrado
Ácidos graxos saturados,g,"0,46",BRC1042F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,74",BRC1042F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,20",BRC1042F,Nome não encontrado
Ácidos graxos trans,g,,BRC1042F,Nome não encontrado
Cálcio,mg,"10,6",BRC1042F,Nome não encontrado
Ferro,mg,"0,80",BRC1042F,Nome não encontrado
Sódio,mg,"38,0",BRC1042F,Nome não encontrado
Magnésio,mg,"25,0",BRC1042F,Nome não encontrado
Fósforo,mg,169,BRC1042F,Nome não encontrado
Potássio,mg,150,BRC1042F,Nome não encontrado
Manganês,mg,"0,02",BRC1042F,Nome não encontrado
Zinco,mg,"1,50",BRC1042F,Nome não encontrado
Cobre,mg,"0,04",BRC1042F,Nome não encontrado
Selênio,mcg,"28,4",BRC1042F,Nome não encontrado
Vitamina A (RE),mcg,"2,35",BRC1042F,Nome não encontrado
Vitamina A (RAE),mcg,"2,35",BRC1042F,Nome não encontrado
Vitamina D,mcg,"0,09",BRC1042F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,19",BRC1042F,Nome não encontrado
Tiamina,mg,"0,04",BRC1042F,Nome não encontrado
Riboflavina,mg,"0,20",BRC1042F,Nome não encontrado
Niacina,mg,"7,92",BRC1042F,Nome não encontrado
Vitamina B6,mg,"0,64",BRC1042F,Nome não encontrado
Vitamina B12,mcg,"0,87",BRC1042F,Nome não encontrado
Vitamina C,mg,"0,41",BRC1042F,Nome não encontrado
Equivalente de folato,mcg,"5,12",BRC1042F,Nome não encontrado
Sal de adição,g,"0,00",BRC1042F,Nome não encontrado
Açúcar de adição,g,"0,45",BRC1042F,Nome não encontrado
Gordura de adição,g,-,BRC1042F,Nome não encontrado
Proteína vegetal,g,-,BRC1042F,Nome não encontrado
Proteína animal,g,-,BRC1042F,Nome não encontrado
