componente,unidade,Valor por 100g,Porção Média (70 g),codigo_alimento,nome_alimento
Energia,kJ,97,68,BRC0449B,Nome não encontrado
Energia,kcal,23,16,BRC0449B,Nome não encontrado
Umidade,g,"93,0","65,1",BRC0449B,Nome não encontrado
Carboidrato total,g,"5,11","3,57",BRC0449B,Nome não encontrado
Carboidrato disponível,g,"3,50","2,45",BRC0449B,Nome não encontrado
Proteína,g,"1,17","0,82",BRC0449B,Nome não encontrado
Lipídios,g,"0,14","0,10",BRC0449B,Nome não encontrado
Fibra alimentar,g,"1,61","1,12",BRC0449B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0449B,Nome não encontrado
Cinzas,g,"0,60","0,42",BRC0449B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0449B,Nome não encontrado
Ácidos graxos saturados,g,"0,05","0,04",BRC0449B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,00","0,00",BRC0449B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,05","0,04",BRC0449B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0449B,Nome não encontrado
Cálcio,mg,"32,8","22,9",BRC0449B,Nome não encontrado
Ferro,mg,"0,77","0,54",BRC0449B,Nome não encontrado
Sódio,mg,"2,96","2,07",BRC0449B,Nome não encontrado
Magnésio,mg,"10,5","7,33",BRC0449B,Nome não encontrado
Fósforo,mg,"24,9","17,4",BRC0449B,Nome não encontrado
Potássio,mg,232,162,BRC0449B,Nome não encontrado
Manganês,mg,"0,16","0,11",BRC0449B,Nome não encontrado
Zinco,mg,"0,20","0,14",BRC0449B,Nome não encontrado
Cobre,mg,"0,06","0,04",BRC0449B,Nome não encontrado
Selênio,mcg,"0,18","0,13",BRC0449B,Nome não encontrado
Vitamina A (RE),mcg,196,137,BRC0449B,Nome não encontrado
Vitamina A (RAE),mcg,"98,1","68,6",BRC0449B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0449B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,12","0,09",BRC0449B,Nome não encontrado
Tiamina,mg,"0,05","0,03",BRC0449B,Nome não encontrado
Riboflavina,mg,"0,03","0,02",BRC0449B,Nome não encontrado
Niacina,mg,"0,19","0,13",BRC0449B,Nome não encontrado
Vitamina B6,mg,"0,02","0,01",BRC0449B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0449B,Nome não encontrado
Vitamina C,mg,"18,8","13,2",BRC0449B,Nome não encontrado
Equivalente de folato,mcg,"24,9","17,4",BRC0449B,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0449B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0449B,Nome não encontrado
Gordura de adição,g,-,-,BRC0449B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0449B,Nome não encontrado
Proteína animal,g,-,-,BRC0449B,Nome não encontrado
