componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (5 g),codigo_alimento,nome_alimento
Energia,kJ,1834,91,BRC0027A,Nome não encontrado
Energia,kcal,435,21,BRC0027A,Nome não encontrado
Umidade,g,"2,57","0,13",BRC0027A,Nome não encontrado
Carboidrato total,g,"76,3","3,81",BRC0027A,Nome não encontrado
Carboidrato disponível,g,"73,5","3,68",BRC0027A,Nome não encontrado
Proteína,g,"8,39","0,42",BRC0027A,Nome não encontrado
Lipídios,g,"11,3","0,57",BRC0027A,Nome não encontrado
Fibra alimentar,g,"2,74","0,14",BRC0027A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0027A,Nome não encontrado
Cinzas,g,"1,43","0,07",BRC0027A,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0027A,Nome não encontrado
Ácidos graxos saturados,g,"3,90","0,20",BRC0027A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,70","0,19",BRC0027A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"2,20","0,11",BRC0027A,Nome não encontrado
Ácidos graxos trans,g,"1,58","0,08",BRC0027A,Nome não encontrado
Cálcio,mg,"54,5","2,72",BRC0027A,Nome não encontrado
Ferro,mg,"1,76","0,09",BRC0027A,Nome não encontrado
Sódio,mg,352,"17,6",BRC0027A,Nome não encontrado
Magnésio,mg,"37,1","1,86",BRC0027A,Nome não encontrado
Fósforo,mg,166,"8,31",BRC0027A,Nome não encontrado
Potássio,mg,141,"7,08",BRC0027A,Nome não encontrado
Manganês,mg,"0,78","0,04",BRC0027A,Nome não encontrado
Zinco,mg,"0,98","0,05",BRC0027A,Nome não encontrado
Cobre,mg,"0,17","0,01",BRC0027A,Nome não encontrado
Selênio,mcg,"4,80","0,24",BRC0027A,Nome não encontrado
Vitamina A (RE),mcg,,,BRC0027A,Nome não encontrado
Vitamina A (RAE),mcg,"1,07","0,05",BRC0027A,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0027A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,,,BRC0027A,Nome não encontrado
Tiamina,mg,"1,01","0,05",BRC0027A,Nome não encontrado
Riboflavina,mg,"0,42","0,02",BRC0027A,Nome não encontrado
Niacina,mg,"3,91","0,20",BRC0027A,Nome não encontrado
Vitamina B6,mg,"0,23","0,01",BRC0027A,Nome não encontrado
Vitamina B12,mcg,"0,21","0,01",BRC0027A,Nome não encontrado
Vitamina C,mg,"6,22","0,31",BRC0027A,Nome não encontrado
Equivalente de folato,mcg,200,"10,0",BRC0027A,Nome não encontrado
Sal de adição,g,,,BRC0027A,Nome não encontrado
Açúcar de adição,g,,,BRC0027A,Nome não encontrado
Gordura de adição,g,,,BRC0027A,Nome não encontrado
Proteína vegetal,g,,,BRC0027A,Nome não encontrado
Proteína animal,g,,,BRC0027A,Nome não encontrado
