componente,unidade,Valor por 100g,Porção Média (110 g),codigo_alimento,nome_alimento
Energia,kJ,690,759,BRC0638F,Nome não encontrado
Energia,kcal,164,180,BRC0638F,Nome não encontrado
Umidade,g,"62,5","68,7",BRC0638F,Nome não encontrado
Carboidrato total,g,"0,74","0,82",BRC0638F,Nome não encontrado
Carboidrato disponível,g,"0,61","0,67",BRC0638F,Nome não encontrado
Proteína,g,"27,8","30,6",BRC0638F,Nome não encontrado
Lipídios,g,"5,58","6,14",BRC0638F,Nome não encontrado
Fibra alimentar,g,"0,14","0,15",BRC0638F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0638F,Nome não encontrado
Cinzas,g,"1,87","2,05",BRC0638F,Nome não encontrado
Colesterol,mg,"54,0","59,4",BRC0638F,Nome não encontrado
Ácidos graxos saturados,g,"2,13","2,34",BRC0638F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,12","2,34",BRC0638F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,91","1,00",BRC0638F,Nome não encontrado
Ácidos graxos trans,g,"0,08","0,09",BRC0638F,Nome não encontrado
Cálcio,mg,"5,47","6,01",BRC0638F,Nome não encontrado
Ferro,mg,"2,32","2,55",BRC0638F,Nome não encontrado
Sódio,mg,243,267,BRC0638F,Nome não encontrado
Magnésio,mg,"28,7","31,6",BRC0638F,Nome não encontrado
Fósforo,mg,223,245,BRC0638F,Nome não encontrado
Potássio,mg,424,466,BRC0638F,Nome não encontrado
Manganês,mg,"0,02","0,02",BRC0638F,Nome não encontrado
Zinco,mg,"5,68","6,24",BRC0638F,Nome não encontrado
Cobre,mg,"0,08","0,08",BRC0638F,Nome não encontrado
Selênio,mcg,"2,95","3,25",BRC0638F,Nome não encontrado
Vitamina A (RE),mcg,"1,32","1,45",BRC0638F,Nome não encontrado
Vitamina A (RAE),mcg,"1,32","1,45",BRC0638F,Nome não encontrado
Vitamina D,mcg,"0,07","0,07",BRC0638F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,46","0,50",BRC0638F,Nome não encontrado
Tiamina,mg,"0,11","0,12",BRC0638F,Nome não encontrado
Riboflavina,mg,"0,11","0,12",BRC0638F,Nome não encontrado
Niacina,mg,"4,19","4,61",BRC0638F,Nome não encontrado
Vitamina B6,mg,"0,01","0,01",BRC0638F,Nome não encontrado
Vitamina B12,mcg,"1,81","1,99",BRC0638F,Nome não encontrado
Vitamina C,mg,"0,45","0,49",BRC0638F,Nome não encontrado
Equivalente de folato,mcg,"16,3","17,9",BRC0638F,Nome não encontrado
Sal de adição,g,"0,45","0,50",BRC0638F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0638F,Nome não encontrado
Gordura de adição,g,-,-,BRC0638F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0638F,Nome não encontrado
Proteína animal,g,-,-,BRC0638F,Nome não encontrado
