componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (75 g),codigo_alimento,nome_alimento
Energia,kJ,211,158,BRC0002C,Nome não encontrado
Energia,kcal,50,37,BRC0002C,Nome não encontrado
Umidade,g,"87,0","65,3",BRC0002C,Nome não encontrado
Carboidrato total,g,"11,6","8,71",BRC0002C,Nome não encontrado
Carboidrato disponível,g,"10,5","7,87",BRC0002C,Nome não encontrado
Proteína,g,"0,68","0,51",BRC0002C,Nome não encontrado
Lipídios,g,"0,33","0,25",BRC0002C,Nome não encontrado
Fibra alimentar,g,"1,12","0,84",BRC0002C,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0002C,Nome não encontrado
Cinzas,g,"0,36","0,27",BRC0002C,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0002C,Nome não encontrado
Ácidos graxos saturados,g,"0,02","0,02",BRC0002C,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,03","0,02",BRC0002C,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,10","0,08",BRC0002C,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0002C,Nome não encontrado
Cálcio,mg,"18,4","13,8",BRC0002C,Nome não encontrado
Ferro,mg,"0,47","0,35",BRC0002C,Nome não encontrado
Sódio,mg,"2,84","2,13",BRC0002C,Nome não encontrado
Magnésio,mg,"16,6","12,5",BRC0002C,Nome não encontrado
Fósforo,mg,"10,5","7,88",BRC0002C,Nome não encontrado
Potássio,mg,137,103,BRC0002C,Nome não encontrado
Manganês,mg,"1,49","1,12",BRC0002C,Nome não encontrado
Zinco,mg,"0,15","0,12",BRC0002C,Nome não encontrado
Cobre,mg,"0,12","0,09",BRC0002C,Nome não encontrado
Selênio,mcg,"0,41","0,30",BRC0002C,Nome não encontrado
Vitamina A (RE),mcg,"2,00","1,50",BRC0002C,Nome não encontrado
Vitamina A (RAE),mcg,"1,00","0,75",BRC0002C,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0002C,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,05","0,04",BRC0002C,Nome não encontrado
Tiamina,mg,"0,17","0,12",BRC0002C,Nome não encontrado
Riboflavina,mg,"0,02","0,01",BRC0002C,Nome não encontrado
Niacina,mg,traços,traços,BRC0002C,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0002C,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0002C,Nome não encontrado
Vitamina C,mg,"33,1","24,8",BRC0002C,Nome não encontrado
Equivalente de folato,mcg,"11,3","8,47",BRC0002C,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0002C,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0002C,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0002C,Nome não encontrado
Proteína vegetal,g,"0,68","0,51",BRC0002C,Nome não encontrado
Proteína animal,g,"0,00","0,00",BRC0002C,Nome não encontrado
