componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,1030,BRC0737F,Nome não encontrado
Energia,kcal,248,BRC0737F,Nome não encontrado
Umidade,g,"57,5",BRC0737F,Nome não encontrado
Carboidrato total,g,"9,77",BRC0737F,Nome não encontrado
Carboidrato disponível,g,"9,63",BRC0737F,Nome não encontrado
Proteína,g,"12,2",BRC0737F,Nome não encontrado
Lipídios,g,"17,8",BRC0737F,Nome não encontrado
Fibra alimentar,g,"0,14",BRC0737F,Nome não encontrado
Álcool,g,"0,00",BRC0737F,Nome não encontrado
Cinzas,g,"2,85",BRC0737F,Nome não encontrado
Colesterol,mg,"46,8",BRC0737F,Nome não encontrado
Ácidos graxos saturados,g,"6,72",BRC0737F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"7,68",BRC0737F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"2,03",BRC0737F,Nome não encontrado
Ácidos graxos trans,g,"0,01",BRC0737F,Nome não encontrado
Cálcio,mg,268,BRC0737F,Nome não encontrado
Ferro,mg,"3,38",BRC0737F,Nome não encontrado
Sódio,mg,780,BRC0737F,Nome não encontrado
Magnésio,mg,"16,7",BRC0737F,Nome não encontrado
Fósforo,mg,178,BRC0737F,Nome não encontrado
Potássio,mg,275,BRC0737F,Nome não encontrado
Manganês,mg,"0,02",BRC0737F,Nome não encontrado
Zinco,mg,"1,15",BRC0737F,Nome não encontrado
Cobre,mg,"0,07",BRC0737F,Nome não encontrado
Selênio,mcg,"6,36",BRC0737F,Nome não encontrado
Vitamina A (RE),mcg,"71,3",BRC0737F,Nome não encontrado
Vitamina A (RAE),mcg,"71,0",BRC0737F,Nome não encontrado
Vitamina D,mcg,"0,48",BRC0737F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,49",BRC0737F,Nome não encontrado
Tiamina,mg,"0,54",BRC0737F,Nome não encontrado
Riboflavina,mg,"0,23",BRC0737F,Nome não encontrado
Niacina,mg,"2,90",BRC0737F,Nome não encontrado
Vitamina B6,mg,"0,29",BRC0737F,Nome não encontrado
Vitamina B12,mcg,"0,54",BRC0737F,Nome não encontrado
Vitamina C,mg,"1,77",BRC0737F,Nome não encontrado
Equivalente de folato,mcg,"7,81",BRC0737F,Nome não encontrado
Sal de adição,g,,BRC0737F,Nome não encontrado
Açúcar de adição,g,,BRC0737F,Nome não encontrado
Gordura de adição,g,-,BRC0737F,Nome não encontrado
Proteína vegetal,g,-,BRC0737F,Nome não encontrado
Proteína animal,g,-,BRC0737F,Nome não encontrado
