componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,634,BRC0911F,Nome não encontrado
Energia,kcal,152,BRC0911F,Nome não encontrado
Umidade,g,"70,6",BRC0911F,Nome não encontrado
Carboidrato total,g,"2,58",BRC0911F,Nome não encontrado
Carboidrato disponível,g,"2,58",BRC0911F,Nome não encontrado
Proteína,g,"17,5",BRC0911F,Nome não encontrado
Lipídios,g,"7,93",BRC0911F,Nome não encontrado
Fibra alimentar,g,"0,00",BRC0911F,Nome não encontrado
Álcool,g,"0,00",BRC0911F,Nome não encontrado
Cinzas,g,"1,44",BRC0911F,Nome não encontrado
Colesterol,mg,"79,6",BRC0911F,Nome não encontrado
Ácidos graxos saturados,g,"3,68",BRC0911F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,23",BRC0911F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,01",BRC0911F,Nome não encontrado
Ácidos graxos trans,g,"0,19",BRC0911F,Nome não encontrado
Cálcio,mg,"26,0",BRC0911F,Nome não encontrado
Ferro,mg,"1,52",BRC0911F,Nome não encontrado
Sódio,mg,278,BRC0911F,Nome não encontrado
Magnésio,mg,"24,7",BRC0911F,Nome não encontrado
Fósforo,mg,194,BRC0911F,Nome não encontrado
Potássio,mg,305,BRC0911F,Nome não encontrado
Manganês,mg,"0,03",BRC0911F,Nome não encontrado
Zinco,mg,"0,58",BRC0911F,Nome não encontrado
Cobre,mg,"0,12",BRC0911F,Nome não encontrado
Selênio,mcg,,BRC0911F,Nome não encontrado
Vitamina A (RE),mcg,,BRC0911F,Nome não encontrado
Vitamina A (RAE),mcg,,BRC0911F,Nome não encontrado
Vitamina D,mcg,,BRC0911F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,,BRC0911F,Nome não encontrado
Tiamina,mg,"0,07",BRC0911F,Nome não encontrado
Riboflavina,mg,"0,04",BRC0911F,Nome não encontrado
Niacina,mg,"3,35",BRC0911F,Nome não encontrado
Vitamina B6,mg,"0,03",BRC0911F,Nome não encontrado
Vitamina B12,mcg,traços,BRC0911F,Nome não encontrado
Vitamina C,mg,traços,BRC0911F,Nome não encontrado
Equivalente de folato,mcg,,BRC0911F,Nome não encontrado
Sal de adição,g,"0,45",BRC0911F,Nome não encontrado
Açúcar de adição,g,,BRC0911F,Nome não encontrado
Gordura de adição,g,-,BRC0911F,Nome não encontrado
Proteína vegetal,g,-,BRC0911F,Nome não encontrado
Proteína animal,g,-,BRC0911F,Nome não encontrado
