componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (120 g),codigo_alimento,nome_alimento
Energia,kJ,125,149,BRC0029C,Nome não encontrado
Energia,kcal,30,35,BRC0029C,Nome não encontrado
Umidade,g,"91,8",110,BRC0029C,Nome não encontrado
Carboidrato total,g,"6,54","7,85",BRC0029C,Nome não encontrado
Carboidrato disponível,g,"4,87","5,84",BRC0029C,Nome não encontrado
Proteína,g,"0,82","0,98",BRC0029C,Nome não encontrado
Lipídios,g,"0,40","0,48",BRC0029C,Nome não encontrado
Fibra alimentar,g,"1,67","2,00",BRC0029C,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0029C,Nome não encontrado
Cinzas,g,"0,45","0,54",BRC0029C,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0029C,Nome não encontrado
Ácidos graxos saturados,g,"0,02","0,02",BRC0029C,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,06","0,07",BRC0029C,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,30","0,36",BRC0029C,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0029C,Nome não encontrado
Cálcio,mg,"15,4","18,5",BRC0029C,Nome não encontrado
Ferro,mg,"0,28","0,34",BRC0029C,Nome não encontrado
Sódio,mg,"11,0","13,2",BRC0029C,Nome não encontrado
Magnésio,mg,"11,0","13,2",BRC0029C,Nome não encontrado
Fósforo,mg,"28,8","34,6",BRC0029C,Nome não encontrado
Potássio,mg,102,122,BRC0029C,Nome não encontrado
Manganês,mg,"0,19","0,23",BRC0029C,Nome não encontrado
Zinco,mg,"0,09","0,11",BRC0029C,Nome não encontrado
Cobre,mg,"0,05","0,06",BRC0029C,Nome não encontrado
Selênio,mcg,"0,36","0,43",BRC0029C,Nome não encontrado
Vitamina A (RE),mcg,"8,93","10,7",BRC0029C,Nome não encontrado
Vitamina A (RAE),mcg,"4,46","5,35",BRC0029C,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0029C,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,39","0,47",BRC0029C,Nome não encontrado
Tiamina,mg,traços,traços,BRC0029C,Nome não encontrado
Riboflavina,mg,"0,03","0,04",BRC0029C,Nome não encontrado
Niacina,mg,traços,traços,BRC0029C,Nome não encontrado
Vitamina B6,mg,"0,03","0,04",BRC0029C,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0029C,Nome não encontrado
Vitamina C,mg,"69,8","83,8",BRC0029C,Nome não encontrado
Equivalente de folato,mcg,"21,8","26,2",BRC0029C,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0029C,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0029C,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0029C,Nome não encontrado
Proteína vegetal,g,"0,82","0,98",BRC0029C,Nome não encontrado
Proteína animal,g,"0,00","0,00",BRC0029C,Nome não encontrado
