componente,unidade,Valor por 100g,Porção Média (110 g),codigo_alimento,nome_alimento
Energia,kJ,649,714,BRC0905F,Nome não encontrado
Energia,kcal,155,170,BRC0905F,Nome não encontrado
Umidade,g,"67,8","74,6",BRC0905F,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0905F,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0905F,Nome não encontrado
Proteína,g,"23,9","26,3",BRC0905F,Nome não encontrado
Lipídios,g,"6,58","7,24",BRC0905F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0905F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0905F,Nome não encontrado
Cinzas,g,"1,72","1,90",BRC0905F,Nome não encontrado
Colesterol,mg,"75,5","83,0",BRC0905F,Nome não encontrado
Ácidos graxos saturados,g,"1,81","1,99",BRC0905F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,48","2,73",BRC0905F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,44","1,58",BRC0905F,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0905F,Nome não encontrado
Cálcio,mg,"9,65","10,6",BRC0905F,Nome não encontrado
Ferro,mg,"0,69","0,76",BRC0905F,Nome não encontrado
Sódio,mg,207,227,BRC0905F,Nome não encontrado
Magnésio,mg,"15,7","17,3",BRC0905F,Nome não encontrado
Fósforo,mg,109,120,BRC0905F,Nome não encontrado
Potássio,mg,"78,8","86,7",BRC0905F,Nome não encontrado
Manganês,mg,"22,4","24,7",BRC0905F,Nome não encontrado
Zinco,mg,"1,15","1,27",BRC0905F,Nome não encontrado
Cobre,mg,"0,02","0,02",BRC0905F,Nome não encontrado
Selênio,mcg,"16,6","18,3",BRC0905F,Nome não encontrado
Vitamina A (RE),mcg,"28,6","31,4",BRC0905F,Nome não encontrado
Vitamina A (RAE),mcg,"28,6","31,4",BRC0905F,Nome não encontrado
Vitamina D,mcg,,,BRC0905F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,,,BRC0905F,Nome não encontrado
Tiamina,mg,"0,03","0,04",BRC0905F,Nome não encontrado
Riboflavina,mg,"0,10","0,11",BRC0905F,Nome não encontrado
Niacina,mg,"4,69","5,16",BRC0905F,Nome não encontrado
Vitamina B6,mg,"0,23","0,26",BRC0905F,Nome não encontrado
Vitamina B12,mcg,"0,17","0,19",BRC0905F,Nome não encontrado
Vitamina C,mg,"1,33","1,46",BRC0905F,Nome não encontrado
Equivalente de folato,mcg,"0,00","0,00",BRC0905F,Nome não encontrado
Sal de adição,g,"0,45","0,50",BRC0905F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0905F,Nome não encontrado
Gordura de adição,g,-,-,BRC0905F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0905F,Nome não encontrado
Proteína animal,g,-,-,BRC0905F,Nome não encontrado
