componente,unidade,Valor por 100g,Porção Média (90 g),codigo_alimento,nome_alimento
Energia,kJ,217,194,BRC0371B,Nome não encontrado
Energia,kcal,52,47,BRC0371B,Nome não encontrado
Umidade,g,"90,0","81,0",BRC0371B,Nome não encontrado
Carboidrato total,g,"4,73","4,26",BRC0371B,Nome não encontrado
Carboidrato disponível,g,"2,68","2,41",BRC0371B,Nome não encontrado
Proteína,g,"1,02","0,92",BRC0371B,Nome não encontrado
Lipídios,g,"3,71","3,34",BRC0371B,Nome não encontrado
Fibra alimentar,g,"2,05","1,84",BRC0371B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0371B,Nome não encontrado
Cinzas,g,"0,55","0,49",BRC0371B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0371B,Nome não encontrado
Ácidos graxos saturados,g,"0,55","0,50",BRC0371B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,58","2,32",BRC0371B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,47","0,42",BRC0371B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0371B,Nome não encontrado
Cálcio,mg,"25,4","22,9",BRC0371B,Nome não encontrado
Ferro,mg,"0,32","0,29",BRC0371B,Nome não encontrado
Sódio,mg,"59,3","53,3",BRC0371B,Nome não encontrado
Magnésio,mg,"8,36","7,52",BRC0371B,Nome não encontrado
Fósforo,mg,"19,8","17,8",BRC0371B,Nome não encontrado
Potássio,mg,180,162,BRC0371B,Nome não encontrado
Manganês,mg,"0,13","0,12",BRC0371B,Nome não encontrado
Zinco,mg,"0,23","0,21",BRC0371B,Nome não encontrado
Cobre,mg,"0,02","0,02",BRC0371B,Nome não encontrado
Selênio,mcg,"0,26","0,24",BRC0371B,Nome não encontrado
Vitamina A (RE),mcg,340,306,BRC0371B,Nome não encontrado
Vitamina A (RAE),mcg,171,154,BRC0371B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0371B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,20","1,08",BRC0371B,Nome não encontrado
Tiamina,mg,"0,05","0,04",BRC0371B,Nome não encontrado
Riboflavina,mg,"0,02","0,01",BRC0371B,Nome não encontrado
Niacina,mg,"0,81","0,73",BRC0371B,Nome não encontrado
Vitamina B6,mg,"0,04","0,04",BRC0371B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0371B,Nome não encontrado
Vitamina C,mg,"9,70","8,73",BRC0371B,Nome não encontrado
Equivalente de folato,mcg,"21,0","18,9",BRC0371B,Nome não encontrado
Sal de adição,g,"0,32","0,29",BRC0371B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0371B,Nome não encontrado
Gordura de adição,g,-,-,BRC0371B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0371B,Nome não encontrado
Proteína animal,g,-,-,BRC0371B,Nome não encontrado
