componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,894,BRC1044F,Nome não encontrado
Energia,kcal,214,BRC1044F,Nome não encontrado
Umidade,g,"61,8",BRC1044F,Nome não encontrado
Carboidrato total,g,"0,00",BRC1044F,Nome não encontrado
Carboidrato disponível,g,"0,00",BRC1044F,Nome não encontrado
Proteína,g,"22,7",BRC1044F,Nome não encontrado
Lipídios,g,"13,7",BRC1044F,Nome não encontrado
Fibra alimentar,g,"0,00",BRC1044F,Nome não encontrado
Álcool,g,"0,00",BRC1044F,Nome não encontrado
Cinzas,g,"1,72",BRC1044F,Nome não encontrado
Colesterol,mg,107,BRC1044F,Nome não encontrado
Ácidos graxos saturados,g,"3,69",BRC1044F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,95",BRC1044F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"4,89",BRC1044F,Nome não encontrado
Ácidos graxos trans,g,,BRC1044F,Nome não encontrado
Cálcio,mg,"18,2",BRC1044F,Nome não encontrado
Ferro,mg,"1,73",BRC1044F,Nome não encontrado
Sódio,mg,216,BRC1044F,Nome não encontrado
Magnésio,mg,"18,4",BRC1044F,Nome não encontrado
Fósforo,mg,155,BRC1044F,Nome não encontrado
Potássio,mg,136,BRC1044F,Nome não encontrado
Manganês,mg,"0,03",BRC1044F,Nome não encontrado
Zinco,mg,"3,87",BRC1044F,Nome não encontrado
Cobre,mg,"0,10",BRC1044F,Nome não encontrado
Selênio,mcg,"33,1",BRC1044F,Nome não encontrado
Vitamina A (RE),mcg,"0,83",BRC1044F,Nome não encontrado
Vitamina A (RAE),mcg,"0,83",BRC1044F,Nome não encontrado
Vitamina D,mcg,,BRC1044F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,06",BRC1044F,Nome não encontrado
Tiamina,mg,"0,05",BRC1044F,Nome não encontrado
Riboflavina,mg,"0,25",BRC1044F,Nome não encontrado
Niacina,mg,"2,22",BRC1044F,Nome não encontrado
Vitamina B6,mg,"0,26",BRC1044F,Nome não encontrado
Vitamina B12,mcg,"0,24",BRC1044F,Nome não encontrado
Vitamina C,mg,"0,00",BRC1044F,Nome não encontrado
Equivalente de folato,mcg,"6,27",BRC1044F,Nome não encontrado
Sal de adição,g,"0,00",BRC1044F,Nome não encontrado
Açúcar de adição,g,"0,45",BRC1044F,Nome não encontrado
Gordura de adição,g,-,BRC1044F,Nome não encontrado
Proteína vegetal,g,-,BRC1044F,Nome não encontrado
Proteína animal,g,-,BRC1044F,Nome não encontrado
