componente,unidade,Valor por 100g,Porção Média (40 g),codigo_alimento,nome_alimento
Energia,kJ,181,72,BRC0600B,Nome não encontrado
Energia,kcal,44,17,BRC0600B,Nome não encontrado
Umidade,g,"91,4","36,6",BRC0600B,Nome não encontrado
Carboidrato total,g,"2,96","1,18",BRC0600B,Nome não encontrado
Carboidrato disponível,g,"0,88","0,35",BRC0600B,Nome não encontrado
Proteína,g,"1,15","0,46",BRC0600B,Nome não encontrado
Lipídios,g,"3,50","1,40",BRC0600B,Nome não encontrado
Fibra alimentar,g,"2,07","0,83",BRC0600B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0600B,Nome não encontrado
Cinzas,g,"0,96","0,38",BRC0600B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0600B,Nome não encontrado
Ácidos graxos saturados,g,"0,53","0,21",BRC0600B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,45","0,98",BRC0600B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,44","0,18",BRC0600B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0600B,Nome não encontrado
Cálcio,mg,"50,8","20,3",BRC0600B,Nome não encontrado
Ferro,mg,"0,60","0,24",BRC0600B,Nome não encontrado
Sódio,mg,"68,4","27,4",BRC0600B,Nome não encontrado
Magnésio,mg,"14,9","5,97",BRC0600B,Nome não encontrado
Fósforo,mg,"14,5","5,79",BRC0600B,Nome não encontrado
Potássio,mg,511,204,BRC0600B,Nome não encontrado
Manganês,mg,"0,29","0,11",BRC0600B,Nome não encontrado
Zinco,mg,"0,24","0,10",BRC0600B,Nome não encontrado
Cobre,mg,"0,05","0,02",BRC0600B,Nome não encontrado
Selênio,mcg,"0,17","0,07",BRC0600B,Nome não encontrado
Vitamina A (RE),mcg,181,"72,6",BRC0600B,Nome não encontrado
Vitamina A (RAE),mcg,"90,7","36,3",BRC0600B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0600B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,92","0,37",BRC0600B,Nome não encontrado
Tiamina,mg,"0,03","0,01",BRC0600B,Nome não encontrado
Riboflavina,mg,"0,10","0,04",BRC0600B,Nome não encontrado
Niacina,mg,"0,65","0,26",BRC0600B,Nome não encontrado
Vitamina B6,mg,"0,03","0,01",BRC0600B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0600B,Nome não encontrado
Vitamina C,mg,"8,16","3,27",BRC0600B,Nome não encontrado
Equivalente de folato,mcg,106,"42,4",BRC0600B,Nome não encontrado
Sal de adição,g,"0,32","0,13",BRC0600B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0600B,Nome não encontrado
Gordura de adição,g,-,-,BRC0600B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0600B,Nome não encontrado
Proteína animal,g,-,-,BRC0600B,Nome não encontrado
