componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (100 g),codigo_alimento,nome_alimento
Energia,kJ,566,565,BRC0481E,Nome não encontrado
Energia,kcal,134,134,BRC0481E,Nome não encontrado
Umidade,g,"69,4","69,4",BRC0481E,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0481E,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0481E,Nome não encontrado
Proteína,g,"25,8","25,8",BRC0481E,Nome não encontrado
Lipídios,g,"3,43","3,43",BRC0481E,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0481E,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0481E,Nome não encontrado
Cinzas,g,"1,38","1,38",BRC0481E,Nome não encontrado
Colesterol,mg,"43,6","43,6",BRC0481E,Nome não encontrado
Ácidos graxos saturados,g,"0,50","0,50",BRC0481E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,05","0,05",BRC0481E,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,82","0,82",BRC0481E,Nome não encontrado
Ácidos graxos trans,g,"0,03","0,03",BRC0481E,Nome não encontrado
Cálcio,mg,"16,5","16,5",BRC0481E,Nome não encontrado
Ferro,mg,traços,traços,BRC0481E,Nome não encontrado
Sódio,mg,"80,5","80,5",BRC0481E,Nome não encontrado
Magnésio,mg,"30,0","30,0",BRC0481E,Nome não encontrado
Fósforo,mg,201,201,BRC0481E,Nome não encontrado
Potássio,mg,294,294,BRC0481E,Nome não encontrado
Manganês,mg,"0,02","0,02",BRC0481E,Nome não encontrado
Zinco,mg,"0,80","0,80",BRC0481E,Nome não encontrado
Cobre,mg,"0,07","0,07",BRC0481E,Nome não encontrado
Selênio,mcg,,,BRC0481E,Nome não encontrado
Vitamina A (RE),mcg,traços,traços,BRC0481E,Nome não encontrado
Vitamina A (RAE),mcg,traços,traços,BRC0481E,Nome não encontrado
Vitamina D,mcg,,,BRC0481E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,,,BRC0481E,Nome não encontrado
Tiamina,mg,"0,04","0,04",BRC0481E,Nome não encontrado
Riboflavina,mg,"0,04","0,04",BRC0481E,Nome não encontrado
Niacina,mg,"2,39","2,39",BRC0481E,Nome não encontrado
Vitamina B6,mg,"0,13","0,13",BRC0481E,Nome não encontrado
Vitamina B12,mcg,"1,45","1,45",BRC0481E,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0481E,Nome não encontrado
Equivalente de folato,mcg,,,BRC0481E,Nome não encontrado
Sal de adição,g,"0,50","0,50",BRC0481E,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0481E,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0481E,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0481E,Nome não encontrado
Proteína animal,g,"0,00","0,00",BRC0481E,Nome não encontrado
