componente,unidade,Valor por 100g,Porção Média (100 g),codigo_alimento,nome_alimento
Energia,kJ,607,607,BRC0648A,Nome não encontrado
Energia,kcal,144,143,BRC0648A,Nome não encontrado
Umidade,g,"64,9","64,9",BRC0648A,Nome não encontrado
Carboidrato total,g,"24,2","24,2",BRC0648A,Nome não encontrado
Carboidrato disponível,g,"22,5","22,5",BRC0648A,Nome não encontrado
Proteína,g,"7,41","7,41",BRC0648A,Nome não encontrado
Lipídios,g,"2,31","2,31",BRC0648A,Nome não encontrado
Fibra alimentar,g,"1,67","1,67",BRC0648A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0648A,Nome não encontrado
Cinzas,g,"1,10","1,10",BRC0648A,Nome não encontrado
Colesterol,mg,"19,4","19,4",BRC0648A,Nome não encontrado
Ácidos graxos saturados,g,"0,72","0,72",BRC0648A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,69","0,69",BRC0648A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,76","0,76",BRC0648A,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0648A,Nome não encontrado
Cálcio,mg,"10,4","10,4",BRC0648A,Nome não encontrado
Ferro,mg,"1,53","1,53",BRC0648A,Nome não encontrado
Sódio,mg,233,233,BRC0648A,Nome não encontrado
Magnésio,mg,"10,2","10,2",BRC0648A,Nome não encontrado
Fósforo,mg,"68,8","68,8",BRC0648A,Nome não encontrado
Potássio,mg,138,138,BRC0648A,Nome não encontrado
Manganês,mg,"0,16","0,16",BRC0648A,Nome não encontrado
Zinco,mg,"0,43","0,43",BRC0648A,Nome não encontrado
Cobre,mg,"0,08","0,08",BRC0648A,Nome não encontrado
Selênio,mcg,"3,66","3,66",BRC0648A,Nome não encontrado
Vitamina A (RE),mcg,"32,0","32,0",BRC0648A,Nome não encontrado
Vitamina A (RAE),mcg,"18,3","18,3",BRC0648A,Nome não encontrado
Vitamina D,mcg,"0,06","0,06",BRC0648A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,38","0,38",BRC0648A,Nome não encontrado
Tiamina,mg,"0,06","0,06",BRC0648A,Nome não encontrado
Riboflavina,mg,"0,01","0,01",BRC0648A,Nome não encontrado
Niacina,mg,"3,43","3,43",BRC0648A,Nome não encontrado
Vitamina B6,mg,"0,01","0,01",BRC0648A,Nome não encontrado
Vitamina B12,mcg,"0,05","0,05",BRC0648A,Nome não encontrado
Vitamina C,mg,"4,12","4,12",BRC0648A,Nome não encontrado
Equivalente de folato,mcg,"66,4","66,4",BRC0648A,Nome não encontrado
Sal de adição,g,"0,47","0,47",BRC0648A,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0648A,Nome não encontrado
Gordura de adição,g,-,-,BRC0648A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0648A,Nome não encontrado
Proteína animal,g,-,-,BRC0648A,Nome não encontrado
