componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,225,BRC1067B,Nome não encontrado
Energia,kcal,54,BRC1067B,Nome não encontrado
Umidade,g,"87,8",BRC1067B,Nome não encontrado
Carboidrato total,g,"7,05",BRC1067B,Nome não encontrado
Carboidrato disponível,g,"4,38",BRC1067B,Nome não encontrado
Proteína,g,"1,54",BRC1067B,Nome não encontrado
Lipídios,g,"2,78",BRC1067B,Nome não encontrado
Fibra alimentar,g,"2,67",BRC1067B,Nome não encontrado
Álcool,g,"0,00",BRC1067B,Nome não encontrado
Cinzas,g,"1,04",BRC1067B,Nome não encontrado
Colesterol,mg,"0,00",BRC1067B,Nome não encontrado
Ácidos graxos saturados,g,"0,49",BRC1067B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,97",BRC1067B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,35",BRC1067B,Nome não encontrado
Ácidos graxos trans,g,"0,00",BRC1067B,Nome não encontrado
Cálcio,mg,"23,2",BRC1067B,Nome não encontrado
Ferro,mg,"0,50",BRC1067B,Nome não encontrado
Sódio,mg,"7,28",BRC1067B,Nome não encontrado
Magnésio,mg,"17,5",BRC1067B,Nome não encontrado
Fósforo,mg,"21,4",BRC1067B,Nome não encontrado
Potássio,mg,338,BRC1067B,Nome não encontrado
Manganês,mg,"0,85",BRC1067B,Nome não encontrado
Zinco,mg,"0,41",BRC1067B,Nome não encontrado
Cobre,mg,"0,06",BRC1067B,Nome não encontrado
Selênio,mcg,"0,19",BRC1067B,Nome não encontrado
Vitamina A (RE),mcg,146,BRC1067B,Nome não encontrado
Vitamina A (RAE),mcg,"73,5",BRC1067B,Nome não encontrado
Vitamina D,mcg,"0,00",BRC1067B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,58",BRC1067B,Nome não encontrado
Tiamina,mg,"0,06",BRC1067B,Nome não encontrado
Riboflavina,mg,"0,04",BRC1067B,Nome não encontrado
Niacina,mg,"0,37",BRC1067B,Nome não encontrado
Vitamina B6,mg,"0,04",BRC1067B,Nome não encontrado
Vitamina B12,mcg,"0,00",BRC1067B,Nome não encontrado
Vitamina C,mg,"9,17",BRC1067B,Nome não encontrado
Equivalente de folato,mcg,"80,8",BRC1067B,Nome não encontrado
Sal de adição,g,"0,00",BRC1067B,Nome não encontrado
Açúcar de adição,g,"0,32",BRC1067B,Nome não encontrado
Gordura de adição,g,-,BRC1067B,Nome não encontrado
Proteína vegetal,g,-,BRC1067B,Nome não encontrado
Proteína animal,g,-,BRC1067B,Nome não encontrado
