componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (350 g),codigo_alimento,nome_alimento
Energia,kJ,213,746,BRC0035C,Nome não encontrado
Energia,kcal,50,176,BRC0035C,Nome não encontrado
Umidade,g,"86,8",303,BRC0035C,Nome não encontrado
Carboidrato total,g,"12,1","42,3",BRC0035C,Nome não encontrado
Carboidrato disponível,g,"11,2","39,2",BRC0035C,Nome não encontrado
Proteína,g,"0,54","1,89",BRC0035C,Nome não encontrado
Lipídios,g,"0,17","0,61",BRC0035C,Nome não encontrado
Fibra alimentar,g,"0,89","3,10",BRC0035C,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0035C,Nome não encontrado
Cinzas,g,"0,38","1,32",BRC0035C,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0035C,Nome não encontrado
Ácidos graxos saturados,g,"0,06","0,21",BRC0035C,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,01","0,03",BRC0035C,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,05","0,18",BRC0035C,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0035C,Nome não encontrado
Cálcio,mg,"7,22","25,3",BRC0035C,Nome não encontrado
Ferro,mg,"0,16","0,57",BRC0035C,Nome não encontrado
Sódio,mg,"7,51","26,3",BRC0035C,Nome não encontrado
Magnésio,mg,"5,53","19,3",BRC0035C,Nome não encontrado
Fósforo,mg,"21,6","75,6",BRC0035C,Nome não encontrado
Potássio,mg,150,527,BRC0035C,Nome não encontrado
Manganês,mg,"0,07","0,24",BRC0035C,Nome não encontrado
Zinco,mg,traços,traços,BRC0035C,Nome não encontrado
Cobre,mg,"0,05","0,16",BRC0035C,Nome não encontrado
Selênio,mcg,"0,10","0,35",BRC0035C,Nome não encontrado
Vitamina A (RE),mcg,"5,33","18,7",BRC0035C,Nome não encontrado
Vitamina A (RAE),mcg,"2,67","9,33",BRC0035C,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0035C,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,21","0,72",BRC0035C,Nome não encontrado
Tiamina,mg,"0,02","0,06",BRC0035C,Nome não encontrado
Riboflavina,mg,"0,02","0,07",BRC0035C,Nome não encontrado
Niacina,mg,traços,traços,BRC0035C,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0035C,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0035C,Nome não encontrado
Vitamina C,mg,"1,77","6,18",BRC0035C,Nome não encontrado
Equivalente de folato,mcg,"1,36","4,75",BRC0035C,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0035C,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0035C,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0035C,Nome não encontrado
Proteína vegetal,g,"0,54","1,89",BRC0035C,Nome não encontrado
Proteína animal,g,"0,00","0,00",BRC0035C,Nome não encontrado
