componente,unidade,Valor por 100g,Porção Média (50 g),codigo_alimento,nome_alimento
Energia,kJ,947,473,BRC0803A,Nome não encontrado
Energia,kcal,225,112,BRC0803A,Nome não encontrado
Umidade,g,"49,8","24,9",BRC0803A,Nome não encontrado
Carboidrato total,g,"38,2","19,1",BRC0803A,Nome não encontrado
Carboidrato disponível,g,"37,6","18,8",BRC0803A,Nome não encontrado
Proteína,g,"3,43","1,72",BRC0803A,Nome não encontrado
Lipídios,g,"6,60","3,30",BRC0803A,Nome não encontrado
Fibra alimentar,g,"0,56","0,28",BRC0803A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0803A,Nome não encontrado
Cinzas,g,"1,93","0,97",BRC0803A,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0803A,Nome não encontrado
Ácidos graxos saturados,g,"1,95","0,97",BRC0803A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,45","0,73",BRC0803A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"2,64","1,32",BRC0803A,Nome não encontrado
Ácidos graxos trans,g,"0,06","0,03",BRC0803A,Nome não encontrado
Cálcio,mg,"97,6","48,8",BRC0803A,Nome não encontrado
Ferro,mg,"4,45","2,23",BRC0803A,Nome não encontrado
Sódio,mg,431,215,BRC0803A,Nome não encontrado
Magnésio,mg,"17,3","8,65",BRC0803A,Nome não encontrado
Fósforo,mg,192,"96,0",BRC0803A,Nome não encontrado
Potássio,mg,287,143,BRC0803A,Nome não encontrado
Manganês,mg,"0,40","0,20",BRC0803A,Nome não encontrado
Zinco,mg,"1,36","0,68",BRC0803A,Nome não encontrado
Cobre,mg,"0,06","0,03",BRC0803A,Nome não encontrado
Selênio,mcg,"0,79","0,39",BRC0803A,Nome não encontrado
Vitamina A (RE),mcg,"20,8","10,4",BRC0803A,Nome não encontrado
Vitamina A (RAE),mcg,"20,8","10,4",BRC0803A,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0803A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,83","0,42",BRC0803A,Nome não encontrado
Tiamina,mg,"0,31","0,15",BRC0803A,Nome não encontrado
Riboflavina,mg,"0,00","0,00",BRC0803A,Nome não encontrado
Niacina,mg,"0,07","0,04",BRC0803A,Nome não encontrado
Vitamina B6,mg,"0,35","0,17",BRC0803A,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0803A,Nome não encontrado
Vitamina C,mg,"26,7","13,4",BRC0803A,Nome não encontrado
Equivalente de folato,mcg,"11,6","5,79",BRC0803A,Nome não encontrado
Sal de adição,g,"0,50","0,25",BRC0803A,Nome não encontrado
Açúcar de adição,g,"3,50","1,75",BRC0803A,Nome não encontrado
Gordura de adição,g,-,-,BRC0803A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0803A,Nome não encontrado
Proteína animal,g,-,-,BRC0803A,Nome não encontrado
