componente,unidade,Valor por 100g,Porção Média (90 g),codigo_alimento,nome_alimento
Energia,kJ,437,393,BRC0489B,Nome não encontrado
Energia,kcal,106,95,BRC0489B,Nome não encontrado
Umidade,g,"83,2","74,8",BRC0489B,Nome não encontrado
Carboidrato total,g,"5,70","5,13",BRC0489B,Nome não encontrado
Carboidrato disponível,g,"3,85","3,46",BRC0489B,Nome não encontrado
Proteína,g,"1,11","1,00",BRC0489B,Nome não encontrado
Lipídios,g,"9,14","8,23",BRC0489B,Nome não encontrado
Fibra alimentar,g,"1,85","1,66",BRC0489B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0489B,Nome não encontrado
Cinzas,g,"0,89","0,80",BRC0489B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0489B,Nome não encontrado
Ácidos graxos saturados,g,"1,45","1,30",BRC0489B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,14","1,92",BRC0489B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"5,43","4,89",BRC0489B,Nome não encontrado
Ácidos graxos trans,g,"0,05","0,04",BRC0489B,Nome não encontrado
Cálcio,mg,"12,1","10,9",BRC0489B,Nome não encontrado
Ferro,mg,"0,20","0,18",BRC0489B,Nome não encontrado
Sódio,mg,148,133,BRC0489B,Nome não encontrado
Magnésio,mg,"13,1","11,8",BRC0489B,Nome não encontrado
Fósforo,mg,"23,8","21,4",BRC0489B,Nome não encontrado
Potássio,mg,194,174,BRC0489B,Nome não encontrado
Manganês,mg,"0,15","0,14",BRC0489B,Nome não encontrado
Zinco,mg,"0,28","0,25",BRC0489B,Nome não encontrado
Cobre,mg,"0,06","0,05",BRC0489B,Nome não encontrado
Selênio,mcg,"0,16","0,15",BRC0489B,Nome não encontrado
Vitamina A (RE),mcg,"1,61","1,45",BRC0489B,Nome não encontrado
Vitamina A (RAE),mcg,"0,81","0,72",BRC0489B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0489B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,76","0,68",BRC0489B,Nome não encontrado
Tiamina,mg,"0,07","0,06",BRC0489B,Nome não encontrado
Riboflavina,mg,"0,00","0,00",BRC0489B,Nome não encontrado
Niacina,mg,"0,00","0,00",BRC0489B,Nome não encontrado
Vitamina B6,mg,"0,00","0,00",BRC0489B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0489B,Nome não encontrado
Vitamina C,mg,"0,98","0,88",BRC0489B,Nome não encontrado
Equivalente de folato,mcg,"46,1","41,5",BRC0489B,Nome não encontrado
Sal de adição,g,"0,32","0,29",BRC0489B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0489B,Nome não encontrado
Gordura de adição,g,-,-,BRC0489B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0489B,Nome não encontrado
Proteína animal,g,-,-,BRC0489B,Nome não encontrado
