componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (90 g),codigo_alimento,nome_alimento
Energia,kJ,986,887,BRC0687A,Nome não encontrado
Energia,kcal,234,210,BRC0687A,Nome não encontrado
Umidade,g,"46,0","41,4",BRC0687A,Nome não encontrado
Carboidrato total,g,"39,7","35,8",BRC0687A,Nome não encontrado
Carboidrato disponível,g,"37,4","33,6",BRC0687A,Nome não encontrado
Proteína,g,"6,34","5,70",BRC0687A,Nome não encontrado
Lipídios,g,"5,97","5,38",BRC0687A,Nome não encontrado
Fibra alimentar,g,"2,37","2,13",BRC0687A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0687A,Nome não encontrado
Cinzas,g,"1,98","1,78",BRC0687A,Nome não encontrado
Colesterol,mg,"10,1","9,05",BRC0687A,Nome não encontrado
Ácidos graxos saturados,g,"1,49","1,34",BRC0687A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,35","2,11",BRC0687A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,48","1,33",BRC0687A,Nome não encontrado
Ácidos graxos trans,g,"0,07","0,06",BRC0687A,Nome não encontrado
Cálcio,mg,"36,8","33,1",BRC0687A,Nome não encontrado
Ferro,mg,"3,32","2,99",BRC0687A,Nome não encontrado
Sódio,mg,547,492,BRC0687A,Nome não encontrado
Magnésio,mg,"20,4","18,4",BRC0687A,Nome não encontrado
Fósforo,mg,"81,9","73,7",BRC0687A,Nome não encontrado
Potássio,mg,167,151,BRC0687A,Nome não encontrado
Manganês,mg,"0,25","0,23",BRC0687A,Nome não encontrado
Zinco,mg,"0,60","0,54",BRC0687A,Nome não encontrado
Cobre,mg,"0,14","0,12",BRC0687A,Nome não encontrado
Selênio,mcg,"4,28","3,85",BRC0687A,Nome não encontrado
Vitamina A (RE),mcg,"77,6","69,9",BRC0687A,Nome não encontrado
Vitamina A (RAE),mcg,"46,8","42,1",BRC0687A,Nome não encontrado
Vitamina D,mcg,"0,05","0,05",BRC0687A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,20","1,08",BRC0687A,Nome não encontrado
Tiamina,mg,"0,14","0,12",BRC0687A,Nome não encontrado
Riboflavina,mg,"0,06","0,05",BRC0687A,Nome não encontrado
Niacina,mg,"0,74","0,67",BRC0687A,Nome não encontrado
Vitamina B6,mg,"0,01","0,01",BRC0687A,Nome não encontrado
Vitamina B12,mcg,"0,07","0,06",BRC0687A,Nome não encontrado
Vitamina C,mg,"16,9","15,2",BRC0687A,Nome não encontrado
Equivalente de folato,mcg,105,"95,4",BRC0687A,Nome não encontrado
Sal de adição,g,,,BRC0687A,Nome não encontrado
Açúcar de adição,g,,,BRC0687A,Nome não encontrado
Gordura de adição,g,-,-,BRC0687A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0687A,Nome não encontrado
Proteína animal,g,-,-,BRC0687A,Nome não encontrado
