componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (100 g),codigo_alimento,nome_alimento
Energia,kJ,609,609,BRC0075E,Nome não encontrado
Energia,kcal,144,144,BRC0075E,Nome não encontrado
Umidade,g,"63,4","63,4",BRC0075E,Nome não encontrado
Carboidrato total,g,"1,90","1,90",BRC0075E,Nome não encontrado
Carboidrato disponível,g,"1,90","1,90",BRC0075E,Nome não encontrado
Proteína,g,"27,3","27,3",BRC0075E,Nome não encontrado
Lipídios,g,"3,07","3,07",BRC0075E,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0075E,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0075E,Nome não encontrado
Cinzas,g,"4,37","4,37",BRC0075E,Nome não encontrado
Colesterol,mg,"24,9","24,9",BRC0075E,Nome não encontrado
Ácidos graxos saturados,g,"0,63","0,63",BRC0075E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,75","0,75",BRC0075E,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,48","1,48",BRC0075E,Nome não encontrado
Ácidos graxos trans,g,"0,02","0,02",BRC0075E,Nome não encontrado
Cálcio,mg,526,526,BRC0075E,Nome não encontrado
Ferro,mg,"1,23","1,23",BRC0075E,Nome não encontrado
Sódio,mg,"65,6","65,6",BRC0075E,Nome não encontrado
Magnésio,mg,"42,4","42,4",BRC0075E,Nome não encontrado
Fósforo,mg,686,686,BRC0075E,Nome não encontrado
Potássio,mg,502,502,BRC0075E,Nome não encontrado
Manganês,mg,"0,03","0,03",BRC0075E,Nome não encontrado
Zinco,mg,"1,79","1,79",BRC0075E,Nome não encontrado
Cobre,mg,"0,17","0,17",BRC0075E,Nome não encontrado
Selênio,mcg,,,BRC0075E,Nome não encontrado
Vitamina A (RE),mcg,traços,traços,BRC0075E,Nome não encontrado
Vitamina A (RAE),mcg,traços,traços,BRC0075E,Nome não encontrado
Vitamina D,mcg,"1,29","1,29",BRC0075E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,55","0,55",BRC0075E,Nome não encontrado
Tiamina,mg,"0,07","0,07",BRC0075E,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0075E,Nome não encontrado
Niacina,mg,"7,75","7,75",BRC0075E,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0075E,Nome não encontrado
Vitamina B12,mcg,"6,50","6,50",BRC0075E,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0075E,Nome não encontrado
Equivalente de folato,mcg,"1,48","1,48",BRC0075E,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0075E,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0075E,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0075E,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0075E,Nome não encontrado
Proteína animal,g,"27,3","27,3",BRC0075E,Nome não encontrado
