componente,unidade,Valor por 100g,Porção Média (100 g),codigo_alimento,nome_alimento
Energia,kJ,647,647,BRC0407A,Nome não encontrado
Energia,kcal,154,154,BRC0407A,Nome não encontrado
Umidade,g,"66,2","66,2",BRC0407A,Nome não encontrado
Carboidrato total,g,"22,5","22,5",BRC0407A,Nome não encontrado
Carboidrato disponível,g,"20,5","20,5",BRC0407A,Nome não encontrado
Proteína,g,"3,17","3,17",BRC0407A,Nome não encontrado
Lipídios,g,"6,21","6,21",BRC0407A,Nome não encontrado
Fibra alimentar,g,"2,02","2,02",BRC0407A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0407A,Nome não encontrado
Cinzas,g,"2,00","2,00",BRC0407A,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0407A,Nome não encontrado
Ácidos graxos saturados,g,"0,96","0,96",BRC0407A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,39","1,39",BRC0407A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"3,58","3,58",BRC0407A,Nome não encontrado
Ácidos graxos trans,g,,,BRC0407A,Nome não encontrado
Cálcio,mg,"6,03","6,03",BRC0407A,Nome não encontrado
Ferro,mg,"0,91","0,91",BRC0407A,Nome não encontrado
Sódio,mg,545,545,BRC0407A,Nome não encontrado
Magnésio,mg,"5,93","5,93",BRC0407A,Nome não encontrado
Fósforo,mg,"38,4","38,4",BRC0407A,Nome não encontrado
Potássio,mg,"32,0","32,0",BRC0407A,Nome não encontrado
Manganês,mg,"0,09","0,09",BRC0407A,Nome não encontrado
Zinco,mg,"0,18","0,18",BRC0407A,Nome não encontrado
Cobre,mg,"0,03","0,03",BRC0407A,Nome não encontrado
Selênio,mcg,"1,69","1,69",BRC0407A,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00",BRC0407A,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0407A,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0407A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,13","0,13",BRC0407A,Nome não encontrado
Tiamina,mg,"0,36","0,36",BRC0407A,Nome não encontrado
Riboflavina,mg,"0,01","0,01",BRC0407A,Nome não encontrado
Niacina,mg,"3,04","3,04",BRC0407A,Nome não encontrado
Vitamina B6,mg,"0,17","0,17",BRC0407A,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0407A,Nome não encontrado
Vitamina C,mg,traços,traços,BRC0407A,Nome não encontrado
Equivalente de folato,mcg,"27,1","27,1",BRC0407A,Nome não encontrado
Sal de adição,g,,,BRC0407A,Nome não encontrado
Açúcar de adição,g,,,BRC0407A,Nome não encontrado
Gordura de adição,g,-,-,BRC0407A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0407A,Nome não encontrado
Proteína animal,g,-,-,BRC0407A,Nome não encontrado
