componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,1476,BRC1113B,Nome não encontrado
Energia,kcal,353,BRC1113B,Nome não encontrado
Umidade,g,"5,44",BRC1113B,Nome não encontrado
Carboidrato total,g,"75,0",BRC1113B,Nome não encontrado
Carboidrato disponível,g,"48,7",BRC1113B,Nome não encontrado
Proteína,g,"7,61",BRC1113B,Nome não encontrado
Lipídios,g,"8,36",BRC1113B,Nome não encontrado
Fibra alimentar,g,"26,3",BRC1113B,Nome não encontrado
Álcool,g,"0,00",BRC1113B,Nome não encontrado
Cinzas,g,"3,62",BRC1113B,Nome não encontrado
Colesterol,mg,"0,00",BRC1113B,Nome não encontrado
Ácidos graxos saturados,g,"2,28",BRC1113B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,64",BRC1113B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"2,29",BRC1113B,Nome não encontrado
Ácidos graxos trans,g,"0,00",BRC1113B,Nome não encontrado
Cálcio,mg,834,BRC1113B,Nome não encontrado
Ferro,mg,"43,0",BRC1113B,Nome não encontrado
Sódio,mg,"23,0",BRC1113B,Nome não encontrado
Magnésio,mg,120,BRC1113B,Nome não encontrado
Fósforo,mg,113,BRC1113B,Nome não encontrado
Potássio,mg,529,BRC1113B,Nome não encontrado
Manganês,mg,"8,17",BRC1113B,Nome não encontrado
Zinco,mg,"3,70",BRC1113B,Nome não encontrado
Cobre,mg,"0,42",BRC1113B,Nome não encontrado
Selênio,mcg,"2,80",BRC1113B,Nome não encontrado
Vitamina A (RE),mcg,,BRC1113B,Nome não encontrado
Vitamina A (RAE),mcg,309,BRC1113B,Nome não encontrado
Vitamina D,mcg,"0,00",BRC1113B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,,BRC1113B,Nome não encontrado
Tiamina,mg,"0,01",BRC1113B,Nome não encontrado
Riboflavina,mg,"0,42",BRC1113B,Nome não encontrado
Niacina,mg,"2,00",BRC1113B,Nome não encontrado
Vitamina B6,mg,"1,74",BRC1113B,Nome não encontrado
Vitamina B12,mcg,"0,00",BRC1113B,Nome não encontrado
Vitamina C,mg,"46,5",BRC1113B,Nome não encontrado
Equivalente de folato,mcg,180,BRC1113B,Nome não encontrado
Sal de adição,g,"0,00",BRC1113B,Nome não encontrado
Açúcar de adição,g,"0,00",BRC1113B,Nome não encontrado
Gordura de adição,g,-,BRC1113B,Nome não encontrado
Proteína vegetal,g,-,BRC1113B,Nome não encontrado
Proteína animal,g,-,BRC1113B,Nome não encontrado
