componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,576,BRC1085B,Nome não encontrado
Energia,kcal,138,BRC1085B,Nome não encontrado
Umidade,g,"69,7",BRC1085B,Nome não encontrado
Carboidrato total,g,"16,2",BRC1085B,Nome não encontrado
Carboidrato disponível,g,"13,3",BRC1085B,Nome não encontrado
Proteína,g,"4,68",BRC1085B,Nome não encontrado
Lipídios,g,"6,35",BRC1085B,Nome não encontrado
Fibra alimentar,g,"2,87",BRC1085B,Nome não encontrado
Álcool,g,"0,00",BRC1085B,Nome não encontrado
Cinzas,g,"3,10",BRC1085B,Nome não encontrado
Colesterol,mg,"10,7",BRC1085B,Nome não encontrado
Ácidos graxos saturados,g,"2,62",BRC1085B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,11",BRC1085B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,09",BRC1085B,Nome não encontrado
Ácidos graxos trans,g,"0,14",BRC1085B,Nome não encontrado
Cálcio,mg,"19,2",BRC1085B,Nome não encontrado
Ferro,mg,"0,65",BRC1085B,Nome não encontrado
Sódio,mg,756,BRC1085B,Nome não encontrado
Magnésio,mg,"16,6",BRC1085B,Nome não encontrado
Fósforo,mg,"39,0",BRC1085B,Nome não encontrado
Potássio,mg,189,BRC1085B,Nome não encontrado
Manganês,mg,"0,21",BRC1085B,Nome não encontrado
Zinco,mg,"0,18",BRC1085B,Nome não encontrado
Cobre,mg,"0,05",BRC1085B,Nome não encontrado
Selênio,mcg,"0,15",BRC1085B,Nome não encontrado
Vitamina A (RE),mcg,"52,1",BRC1085B,Nome não encontrado
Vitamina A (RAE),mcg,"51,4",BRC1085B,Nome não encontrado
Vitamina D,mcg,"0,00",BRC1085B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,14",BRC1085B,Nome não encontrado
Tiamina,mg,"0,16",BRC1085B,Nome não encontrado
Riboflavina,mg,"0,01",BRC1085B,Nome não encontrado
Niacina,mg,"0,32",BRC1085B,Nome não encontrado
Vitamina B6,mg,"0,13",BRC1085B,Nome não encontrado
Vitamina B12,mcg,"0,01",BRC1085B,Nome não encontrado
Vitamina C,mg,"3,11",BRC1085B,Nome não encontrado
Equivalente de folato,mcg,"11,5",BRC1085B,Nome não encontrado
Sal de adição,g,,BRC1085B,Nome não encontrado
Açúcar de adição,g,,BRC1085B,Nome não encontrado
Gordura de adição,g,-,BRC1085B,Nome não encontrado
Proteína vegetal,g,-,BRC1085B,Nome não encontrado
Proteína animal,g,-,BRC1085B,Nome não encontrado
