componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,175,BRC1080B,Nome não encontrado
Energia,kcal,42,BRC1080B,Nome não encontrado
Umidade,g,"89,8",BRC1080B,Nome não encontrado
Carboidrato total,g,"7,59",BRC1080B,Nome não encontrado
Carboidrato disponível,g,"5,86",BRC1080B,Nome não encontrado
Proteína,g,"0,90",BRC1080B,Nome não encontrado
Lipídios,g,"1,26",BRC1080B,Nome não encontrado
Fibra alimentar,g,"1,73",BRC1080B,Nome não encontrado
Álcool,g,"0,00",BRC1080B,Nome não encontrado
Cinzas,g,"0,68",BRC1080B,Nome não encontrado
Colesterol,mg,"0,00",BRC1080B,Nome não encontrado
Ácidos graxos saturados,g,"0,19",BRC1080B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,27",BRC1080B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,73",BRC1080B,Nome não encontrado
Ácidos graxos trans,g,"0,01",BRC1080B,Nome não encontrado
Cálcio,mg,"10,00",BRC1080B,Nome não encontrado
Ferro,mg,"0,16",BRC1080B,Nome não encontrado
Sódio,mg,130,BRC1080B,Nome não encontrado
Magnésio,mg,"7,93",BRC1080B,Nome não encontrado
Fósforo,mg,"21,4",BRC1080B,Nome não encontrado
Potássio,mg,181,BRC1080B,Nome não encontrado
Manganês,mg,"0,06",BRC1080B,Nome não encontrado
Zinco,mg,"0,16",BRC1080B,Nome não encontrado
Cobre,mg,"0,03",BRC1080B,Nome não encontrado
Selênio,mcg,"0,27",BRC1080B,Nome não encontrado
Vitamina A (RE),mcg,211,BRC1080B,Nome não encontrado
Vitamina A (RAE),mcg,105,BRC1080B,Nome não encontrado
Vitamina D,mcg,"0,00",BRC1080B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,52",BRC1080B,Nome não encontrado
Tiamina,mg,"0,05",BRC1080B,Nome não encontrado
Riboflavina,mg,"0,00",BRC1080B,Nome não encontrado
Niacina,mg,"0,56",BRC1080B,Nome não encontrado
Vitamina B6,mg,"0,05",BRC1080B,Nome não encontrado
Vitamina B12,mcg,"0,00",BRC1080B,Nome não encontrado
Vitamina C,mg,"3,55",BRC1080B,Nome não encontrado
Equivalente de folato,mcg,"9,96",BRC1080B,Nome não encontrado
Sal de adição,g,"0,00",BRC1080B,Nome não encontrado
Açúcar de adição,g,"0,32",BRC1080B,Nome não encontrado
Gordura de adição,g,-,BRC1080B,Nome não encontrado
Proteína vegetal,g,-,BRC1080B,Nome não encontrado
Proteína animal,g,-,BRC1080B,Nome não encontrado
