componente,unidade,Valor por 100g,Porção Média (45 g),codigo_alimento,nome_alimento
Energia,kJ,2134,960,BRC0482A,Nome não encontrado
Energia,kcal,511,230,BRC0482A,Nome não encontrado
Umidade,g,"9,36","4,21",BRC0482A,Nome não encontrado
Carboidrato total,g,"49,1","22,1",BRC0482A,Nome não encontrado
Carboidrato disponível,g,"48,3","21,7",BRC0482A,Nome não encontrado
Proteína,g,"7,79","3,51",BRC0482A,Nome não encontrado
Lipídios,g,"31,7","14,3",BRC0482A,Nome não encontrado
Fibra alimentar,g,"0,85","0,38",BRC0482A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0482A,Nome não encontrado
Cinzas,g,"2,00","0,90",BRC0482A,Nome não encontrado
Colesterol,mg,"66,9","30,1",BRC0482A,Nome não encontrado
Ácidos graxos saturados,g,"17,6","7,90",BRC0482A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"7,83","3,52",BRC0482A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,69","0,76",BRC0482A,Nome não encontrado
Ácidos graxos trans,g,"1,68","0,76",BRC0482A,Nome não encontrado
Cálcio,mg,"16,0","7,21",BRC0482A,Nome não encontrado
Ferro,mg,"3,89","1,75",BRC0482A,Nome não encontrado
Sódio,mg,800,360,BRC0482A,Nome não encontrado
Magnésio,mg,"23,6","10,6",BRC0482A,Nome não encontrado
Fósforo,mg,"92,7","41,7",BRC0482A,Nome não encontrado
Potássio,mg,143,"64,7",BRC0482A,Nome não encontrado
Manganês,mg,"0,11","0,05",BRC0482A,Nome não encontrado
Zinco,mg,"0,18","0,08",BRC0482A,Nome não encontrado
Cobre,mg,"0,12","0,05",BRC0482A,Nome não encontrado
Selênio,mcg,"6,46","2,91",BRC0482A,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00",BRC0482A,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0482A,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0482A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,03","0,46",BRC0482A,Nome não encontrado
Tiamina,mg,"0,28","0,12",BRC0482A,Nome não encontrado
Riboflavina,mg,"0,00","0,00",BRC0482A,Nome não encontrado
Niacina,mg,"0,00","0,00",BRC0482A,Nome não encontrado
Vitamina B6,mg,"0,00","0,00",BRC0482A,Nome não encontrado
Vitamina B12,mcg,"0,06","0,03",BRC0482A,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0482A,Nome não encontrado
Equivalente de folato,mcg,112,"50,7",BRC0482A,Nome não encontrado
Sal de adição,g,,,BRC0482A,Nome não encontrado
Açúcar de adição,g,,,BRC0482A,Nome não encontrado
Gordura de adição,g,-,-,BRC0482A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0482A,Nome não encontrado
Proteína animal,g,-,-,BRC0482A,Nome não encontrado
