componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,1446,1591,BRC0838F,Nome não encontrado
Energia,kcal,349,383,BRC0838F,Nome não encontrado
Umidade,g,"48,3","53,1",BRC0838F,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0838F,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0838F,Nome não encontrado
Proteína,g,"21,6","23,8",BRC0838F,Nome não encontrado
Lipídios,g,"29,2","32,1",BRC0838F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0838F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0838F,Nome não encontrado
Cinzas,g,"0,95","1,04",BRC0838F,Nome não encontrado
Colesterol,mg,"58,7","64,6",BRC0838F,Nome não encontrado
Ácidos graxos saturados,g,"11,2","12,3",BRC0838F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"14,9","16,4",BRC0838F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,00","1,09",BRC0838F,Nome não encontrado
Ácidos graxos trans,g,,,BRC0838F,Nome não encontrado
Cálcio,mg,"15,0","16,5",BRC0838F,Nome não encontrado
Ferro,mg,"2,49","2,74",BRC0838F,Nome não encontrado
Sódio,mg,232,255,BRC0838F,Nome não encontrado
Magnésio,mg,"9,96","11,0",BRC0838F,Nome não encontrado
Fósforo,mg,,,BRC0838F,Nome não encontrado
Potássio,mg,109,120,BRC0838F,Nome não encontrado
Manganês,mg,,,BRC0838F,Nome não encontrado
Zinco,mg,"4,78","5,26",BRC0838F,Nome não encontrado
Cobre,mg,,,BRC0838F,Nome não encontrado
Selênio,mcg,,,BRC0838F,Nome não encontrado
Vitamina A (RE),mcg,,,BRC0838F,Nome não encontrado
Vitamina A (RAE),mcg,,,BRC0838F,Nome não encontrado
Vitamina D,mcg,,,BRC0838F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,,,BRC0838F,Nome não encontrado
Tiamina,mg,"0,04","0,04",BRC0838F,Nome não encontrado
Riboflavina,mg,"0,30","0,33",BRC0838F,Nome não encontrado
Niacina,mg,"1,79","1,97",BRC0838F,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0838F,Nome não encontrado
Vitamina B12,mcg,"2,76","3,03",BRC0838F,Nome não encontrado
Vitamina C,mg,"5,20","5,72",BRC0838F,Nome não encontrado
Equivalente de folato,mcg,"9,46","10,4",BRC0838F,Nome não encontrado
Sal de adição,g,"0,45","0,50",BRC0838F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0838F,Nome não encontrado
Gordura de adição,g,-,-,BRC0838F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0838F,Nome não encontrado
Proteína animal,g,-,-,BRC0838F,Nome não encontrado
