componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,809,889,BRC0757F,Nome não encontrado
Energia,kcal,193,211,BRC0757F,Nome não encontrado
Umidade,g,"59,7","65,6",BRC0757F,Nome não encontrado
Carboidrato total,g,"8,02","8,82",BRC0757F,Nome não encontrado
Carboidrato disponível,g,"7,89","8,67",BRC0757F,Nome não encontrado
Proteína,g,"21,7","23,9",BRC0757F,Nome não encontrado
Lipídios,g,"8,23","9,05",BRC0757F,Nome não encontrado
Fibra alimentar,g,"0,14","0,15",BRC0757F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0757F,Nome não encontrado
Cinzas,g,"2,37","2,61",BRC0757F,Nome não encontrado
Colesterol,mg,515,567,BRC0757F,Nome não encontrado
Ácidos graxos saturados,g,"3,85","4,23",BRC0757F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,25","2,47",BRC0757F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,85","0,94",BRC0757F,Nome não encontrado
Ácidos graxos trans,g,"0,28","0,31",BRC0757F,Nome não encontrado
Cálcio,mg,"6,41","7,05",BRC0757F,Nome não encontrado
Ferro,mg,"7,43","8,17",BRC0757F,Nome não encontrado
Sódio,mg,279,307,BRC0757F,Nome não encontrado
Magnésio,mg,"17,2","18,9",BRC0757F,Nome não encontrado
Fósforo,mg,443,487,BRC0757F,Nome não encontrado
Potássio,mg,363,399,BRC0757F,Nome não encontrado
Manganês,mg,"0,35","0,39",BRC0757F,Nome não encontrado
Zinco,mg,"5,25","5,78",BRC0757F,Nome não encontrado
Cobre,mg,"11,9","13,0",BRC0757F,Nome não encontrado
Selênio,mcg,"9,62","10,6",BRC0757F,Nome não encontrado
Vitamina A (RE),mcg,11865,13051,BRC0757F,Nome não encontrado
Vitamina A (RAE),mcg,11865,13051,BRC0757F,Nome não encontrado
Vitamina D,mcg,"2,09","2,30",BRC0757F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,89","0,98",BRC0757F,Nome não encontrado
Tiamina,mg,"0,13","0,14",BRC0757F,Nome não encontrado
Riboflavina,mg,"1,19","1,31",BRC0757F,Nome não encontrado
Niacina,mg,"12,6","13,9",BRC0757F,Nome não encontrado
Vitamina B6,mg,"0,01","0,01",BRC0757F,Nome não encontrado
Vitamina B12,mcg,"69,0","75,9",BRC0757F,Nome não encontrado
Vitamina C,mg,"1,88","2,06",BRC0757F,Nome não encontrado
Equivalente de folato,mcg,356,392,BRC0757F,Nome não encontrado
Sal de adição,g,"0,45","0,50",BRC0757F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0757F,Nome não encontrado
Gordura de adição,g,-,-,BRC0757F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0757F,Nome não encontrado
Proteína animal,g,-,-,BRC0757F,Nome não encontrado
