componente,unidade,Valor por 100g,Porção Média (110 g),codigo_alimento,nome_alimento
Energia,kJ,954,1049,BRC0988F,Nome não encontrado
Energia,kcal,227,250,BRC0988F,Nome não encontrado
Umidade,g,"54,0","59,4",BRC0988F,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0988F,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0988F,Nome não encontrado
Proteína,g,"34,1","37,5",BRC0988F,Nome não encontrado
Lipídios,g,"10,1","11,1",BRC0988F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0988F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0988F,Nome não encontrado
Cinzas,g,"1,75","1,93",BRC0988F,Nome não encontrado
Colesterol,mg,"98,5",108,BRC0988F,Nome não encontrado
Ácidos graxos saturados,g,"3,12","3,43",BRC0988F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,71","4,08",BRC0988F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"3,05","3,36",BRC0988F,Nome não encontrado
Ácidos graxos trans,g,"0,04","0,04",BRC0988F,Nome não encontrado
Cálcio,mg,"18,8","20,6",BRC0988F,Nome não encontrado
Ferro,mg,"0,44","0,49",BRC0988F,Nome não encontrado
Sódio,mg,216,238,BRC0988F,Nome não encontrado
Magnésio,mg,"17,3","19,1",BRC0988F,Nome não encontrado
Fósforo,mg,227,250,BRC0988F,Nome não encontrado
Potássio,mg,297,327,BRC0988F,Nome não encontrado
Manganês,mg,"0,00","0,00",BRC0988F,Nome não encontrado
Zinco,mg,"1,68","1,85",BRC0988F,Nome não encontrado
Cobre,mg,"0,04","0,04",BRC0988F,Nome não encontrado
Selênio,mcg,"0,00","0,00",BRC0988F,Nome não encontrado
Vitamina A (RE),mcg,traços,traços,BRC0988F,Nome não encontrado
Vitamina A (RAE),mcg,traços,traços,BRC0988F,Nome não encontrado
Vitamina D,mcg,"0,35","0,38",BRC0988F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,47","0,51",BRC0988F,Nome não encontrado
Tiamina,mg,"0,71","0,78",BRC0988F,Nome não encontrado
Riboflavina,mg,"0,06","0,07",BRC0988F,Nome não encontrado
Niacina,mg,"11,9","13,1",BRC0988F,Nome não encontrado
Vitamina B6,mg,"0,10","0,11",BRC0988F,Nome não encontrado
Vitamina B12,mcg,"0,77","0,85",BRC0988F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0988F,Nome não encontrado
Equivalente de folato,mcg,"0,00","0,00",BRC0988F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0988F,Nome não encontrado
Açúcar de adição,g,"0,45","0,50",BRC0988F,Nome não encontrado
Gordura de adição,g,-,-,BRC0988F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0988F,Nome não encontrado
Proteína animal,g,-,-,BRC0988F,Nome não encontrado
