componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (50 g),codigo_alimento,nome_alimento
Energia,kJ,1372,685,BRC1007A,Nome não encontrado
Energia,kcal,327,163,BRC1007A,Nome não encontrado
Umidade,g,"33,5","16,7",BRC1007A,Nome não encontrado
Carboidrato total,g,"45,8","22,9",BRC1007A,Nome não encontrado
Carboidrato disponível,g,"45,0","22,5",BRC1007A,Nome não encontrado
Proteína,g,"5,10","2,55",BRC1007A,Nome não encontrado
Lipídios,g,"15,0","7,51",BRC1007A,Nome não encontrado
Fibra alimentar,g,"0,79","0,39",BRC1007A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC1007A,Nome não encontrado
Cinzas,g,"0,62","0,31",BRC1007A,Nome não encontrado
Colesterol,mg,"85,4","42,7",BRC1007A,Nome não encontrado
Ácidos graxos saturados,g,"7,54","3,77",BRC1007A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,61","1,81",BRC1007A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,54","0,27",BRC1007A,Nome não encontrado
Ácidos graxos trans,g,"0,39","0,20",BRC1007A,Nome não encontrado
Cálcio,mg,"34,6","17,3",BRC1007A,Nome não encontrado
Ferro,mg,"1,40","0,70",BRC1007A,Nome não encontrado
Sódio,mg,"53,2","26,6",BRC1007A,Nome não encontrado
Magnésio,mg,"12,1","6,06",BRC1007A,Nome não encontrado
Fósforo,mg,"72,7","36,4",BRC1007A,Nome não encontrado
Potássio,mg,106,"53,2",BRC1007A,Nome não encontrado
Manganês,mg,"0,12","0,06",BRC1007A,Nome não encontrado
Zinco,mg,"0,45","0,22",BRC1007A,Nome não encontrado
Cobre,mg,"0,05","0,03",BRC1007A,Nome não encontrado
Selênio,mcg,"4,95","2,47",BRC1007A,Nome não encontrado
Vitamina A (RE),mcg,158,"79,2",BRC1007A,Nome não encontrado
Vitamina A (RAE),mcg,156,"78,2",BRC1007A,Nome não encontrado
Vitamina D,mcg,"0,39","0,19",BRC1007A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,58","0,29",BRC1007A,Nome não encontrado
Tiamina,mg,"0,05","0,03",BRC1007A,Nome não encontrado
Riboflavina,mg,"0,14","0,07",BRC1007A,Nome não encontrado
Niacina,mg,"0,62","0,31",BRC1007A,Nome não encontrado
Vitamina B6,mg,"0,01","0,00",BRC1007A,Nome não encontrado
Vitamina B12,mcg,"0,18","0,09",BRC1007A,Nome não encontrado
Vitamina C,mg,"14,0","6,98",BRC1007A,Nome não encontrado
Equivalente de folato,mcg,"45,9","22,9",BRC1007A,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC1007A,Nome não encontrado
Açúcar de adição,g,,traços,BRC1007A,Nome não encontrado
Gordura de adição,g,-,-,BRC1007A,Nome não encontrado
Proteína vegetal,g,-,-,BRC1007A,Nome não encontrado
Proteína animal,g,-,-,BRC1007A,Nome não encontrado
