componente,unidade,Valor por 100g,Porção Média (120 g),codigo_alimento,nome_alimento
Energia,kJ,629,755,BRC0146F,Nome não encontrado
Energia,kcal,150,180,BRC0146F,Nome não encontrado
Umidade,g,"71,8","86,2",BRC0146F,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0146F,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0146F,Nome não encontrado
Proteína,g,"20,2","24,2",BRC0146F,Nome não encontrado
Lipídios,g,"7,73","9,28",BRC0146F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0146F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0146F,Nome não encontrado
Cinzas,g,"0,30","0,36",BRC0146F,Nome não encontrado
Colesterol,mg,"79,8","95,8",BRC0146F,Nome não encontrado
Ácidos graxos saturados,g,"1,88","2,25",BRC0146F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,97","2,37",BRC0146F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,53","0,63",BRC0146F,Nome não encontrado
Ácidos graxos trans,g,"0,25","0,30",BRC0146F,Nome não encontrado
Cálcio,mg,"6,54","7,85",BRC0146F,Nome não encontrado
Ferro,mg,"3,57","4,28",BRC0146F,Nome não encontrado
Sódio,mg,"52,1","62,5",BRC0146F,Nome não encontrado
Magnésio,mg,"22,7","27,2",BRC0146F,Nome não encontrado
Fósforo,mg,176,211,BRC0146F,Nome não encontrado
Potássio,mg,245,294,BRC0146F,Nome não encontrado
Manganês,mg,,,BRC0146F,Nome não encontrado
Zinco,mg,"3,76","4,51",BRC0146F,Nome não encontrado
Cobre,mg,,,BRC0146F,Nome não encontrado
Selênio,mcg,,,BRC0146F,Nome não encontrado
Vitamina A (RE),mcg,,,BRC0146F,Nome não encontrado
Vitamina A (RAE),mcg,"10,3","12,4",BRC0146F,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0146F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,46","0,55",BRC0146F,Nome não encontrado
Tiamina,mg,"0,11","0,13",BRC0146F,Nome não encontrado
Riboflavina,mg,"0,39","0,47",BRC0146F,Nome não encontrado
Niacina,mg,"5,99","7,18",BRC0146F,Nome não encontrado
Vitamina B6,mg,"0,43","0,51",BRC0146F,Nome não encontrado
Vitamina B12,mcg,"1,71","2,05",BRC0146F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0146F,Nome não encontrado
Equivalente de folato,mcg,,,BRC0146F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0146F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0146F,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0146F,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0146F,Nome não encontrado
Proteína animal,g,"20,2","24,2",BRC0146F,Nome não encontrado
