componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,1090,BRC1027F,Nome não encontrado
Energia,kcal,260,BRC1027F,Nome não encontrado
Umidade,g,"48,5",BRC1027F,Nome não encontrado
Carboidrato total,g,"16,3",BRC1027F,Nome não encontrado
Carboidrato disponível,g,"15,6",BRC1027F,Nome não encontrado
Proteína,g,"20,6",BRC1027F,Nome não encontrado
Lipídios,g,"12,7",BRC1027F,Nome não encontrado
Fibra alimentar,g,"0,71",BRC1027F,Nome não encontrado
Álcool,g,"0,00",BRC1027F,Nome não encontrado
Cinzas,g,"1,96",BRC1027F,Nome não encontrado
Colesterol,mg,436,BRC1027F,Nome não encontrado
Ácidos graxos saturados,g,"3,06",BRC1027F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,98",BRC1027F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"5,39",BRC1027F,Nome não encontrado
Ácidos graxos trans,g,"0,06",BRC1027F,Nome não encontrado
Cálcio,mg,"15,2",BRC1027F,Nome não encontrado
Ferro,mg,"11,3",BRC1027F,Nome não encontrado
Sódio,mg,305,BRC1027F,Nome não encontrado
Magnésio,mg,"33,9",BRC1027F,Nome não encontrado
Fósforo,mg,364,BRC1027F,Nome não encontrado
Potássio,mg,324,BRC1027F,Nome não encontrado
Manganês,mg,"0,59",BRC1027F,Nome não encontrado
Zinco,mg,"3,69",BRC1027F,Nome não encontrado
Cobre,mg,"0,31",BRC1027F,Nome não encontrado
Selênio,mcg,"50,0",BRC1027F,Nome não encontrado
Vitamina A (RE),mcg,4576,BRC1027F,Nome não encontrado
Vitamina A (RAE),mcg,4571,BRC1027F,Nome não encontrado
Vitamina D,mcg,"0,19",BRC1027F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,32",BRC1027F,Nome não encontrado
Tiamina,mg,"0,43",BRC1027F,Nome não encontrado
Riboflavina,mg,"0,60",BRC1027F,Nome não encontrado
Niacina,mg,"5,70",BRC1027F,Nome não encontrado
Vitamina B6,mg,"0,01",BRC1027F,Nome não encontrado
Vitamina B12,mcg,"11,2",BRC1027F,Nome não encontrado
Vitamina C,mg,traços,BRC1027F,Nome não encontrado
Equivalente de folato,mcg,650,BRC1027F,Nome não encontrado
Sal de adição,g,,BRC1027F,Nome não encontrado
Açúcar de adição,g,,BRC1027F,Nome não encontrado
Gordura de adição,g,-,BRC1027F,Nome não encontrado
Proteína vegetal,g,-,BRC1027F,Nome não encontrado
Proteína animal,g,-,BRC1027F,Nome não encontrado
