componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (180 g),codigo_alimento,nome_alimento
Energia,kJ,688,1238,BRC0852A,Nome não encontrado
Energia,kcal,165,296,BRC0852A,Nome não encontrado
Umidade,g,"66,7",120,BRC0852A,Nome não encontrado
Carboidrato total,g,"15,7","28,3",BRC0852A,Nome não encontrado
Carboidrato disponível,g,"13,6","24,5",BRC0852A,Nome não encontrado
Proteína,g,"7,19","12,9",BRC0852A,Nome não encontrado
Lipídios,g,"8,61","15,5",BRC0852A,Nome não encontrado
Fibra alimentar,g,"2,09","3,75",BRC0852A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0852A,Nome não encontrado
Cinzas,g,"1,80","3,24",BRC0852A,Nome não encontrado
Colesterol,mg,"20,3","36,5",BRC0852A,Nome não encontrado
Ácidos graxos saturados,g,"3,49","6,28",BRC0852A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,29","4,13",BRC0852A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,91","3,43",BRC0852A,Nome não encontrado
Ácidos graxos trans,g,"0,24","0,43",BRC0852A,Nome não encontrado
Cálcio,mg,194,350,BRC0852A,Nome não encontrado
Ferro,mg,"1,12","2,02",BRC0852A,Nome não encontrado
Sódio,mg,217,392,BRC0852A,Nome não encontrado
Magnésio,mg,"22,6","40,7",BRC0852A,Nome não encontrado
Fósforo,mg,"90,1",162,BRC0852A,Nome não encontrado
Potássio,mg,145,262,BRC0852A,Nome não encontrado
Manganês,mg,"0,44","0,78",BRC0852A,Nome não encontrado
Zinco,mg,"0,87","1,56",BRC0852A,Nome não encontrado
Cobre,mg,"0,06","0,11",BRC0852A,Nome não encontrado
Selênio,mcg,"4,07","7,32",BRC0852A,Nome não encontrado
Vitamina A (RE),mcg,121,218,BRC0852A,Nome não encontrado
Vitamina A (RAE),mcg,222,400,BRC0852A,Nome não encontrado
Vitamina D,mcg,"0,55","0,99",BRC0852A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,87","1,57",BRC0852A,Nome não encontrado
Tiamina,mg,"0,04","0,07",BRC0852A,Nome não encontrado
Riboflavina,mg,"0,08","0,15",BRC0852A,Nome não encontrado
Niacina,mg,"0,00","0,00",BRC0852A,Nome não encontrado
Vitamina B6,mg,"0,05","0,09",BRC0852A,Nome não encontrado
Vitamina B12,mcg,"0,36","0,66",BRC0852A,Nome não encontrado
Vitamina C,mg,"4,38","7,89",BRC0852A,Nome não encontrado
Equivalente de folato,mcg,"31,1","56,0",BRC0852A,Nome não encontrado
Sal de adição,g,,,BRC0852A,Nome não encontrado
Açúcar de adição,g,,,BRC0852A,Nome não encontrado
Gordura de adição,g,-,-,BRC0852A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0852A,Nome não encontrado
Proteína animal,g,-,-,BRC0852A,Nome não encontrado
