componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (170 g),codigo_alimento,nome_alimento
Energia,kJ,198,337,BRC0045C,Nome não encontrado
Energia,kcal,47,79,BRC0045C,Nome não encontrado
Umidade,g,"86,9",147,BRC0045C,Nome não encontrado
Carboidrato total,g,"11,6","19,6",BRC0045C,Nome não encontrado
Carboidrato disponível,g,"9,74","16,6",BRC0045C,Nome não encontrado
Proteína,g,"0,82","1,39",BRC0045C,Nome não encontrado
Lipídios,g,"0,12","0,20",BRC0045C,Nome não encontrado
Fibra alimentar,g,"1,81","3,08",BRC0045C,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0045C,Nome não encontrado
Cinzas,g,"0,58","0,99",BRC0045C,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0045C,Nome não encontrado
Ácidos graxos saturados,g,"0,04","0,06",BRC0045C,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,03","0,06",BRC0045C,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,03","0,05",BRC0045C,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0045C,Nome não encontrado
Cálcio,mg,"24,9","42,3",BRC0045C,Nome não encontrado
Ferro,mg,"0,23","0,40",BRC0045C,Nome não encontrado
Sódio,mg,"3,26","5,54",BRC0045C,Nome não encontrado
Magnésio,mg,"17,3","29,4",BRC0045C,Nome não encontrado
Fósforo,mg,"10,9","18,5",BRC0045C,Nome não encontrado
Potássio,mg,221,377,BRC0045C,Nome não encontrado
Manganês,mg,"0,04","0,07",BRC0045C,Nome não encontrado
Zinco,mg,"0,07","0,12",BRC0045C,Nome não encontrado
Cobre,mg,"1,36","2,31",BRC0045C,Nome não encontrado
Selênio,mcg,"0,30","0,51",BRC0045C,Nome não encontrado
Vitamina A (RE),mcg,"85,9",146,BRC0045C,Nome não encontrado
Vitamina A (RAE),mcg,"43,0","73,0",BRC0045C,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0045C,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,14","0,23",BRC0045C,Nome não encontrado
Tiamina,mg,"0,03","0,05",BRC0045C,Nome não encontrado
Riboflavina,mg,"0,03","0,05",BRC0045C,Nome não encontrado
Niacina,mg,traços,traços,BRC0045C,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0045C,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0045C,Nome não encontrado
Vitamina C,mg,"78,5",133,BRC0045C,Nome não encontrado
Equivalente de folato,mcg,"40,5","68,9",BRC0045C,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0045C,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0045C,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0045C,Nome não encontrado
Proteína vegetal,g,"0,82","1,39",BRC0045C,Nome não encontrado
Proteína animal,g,"0,00","0,00",BRC0045C,Nome não encontrado
