componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (70 g),codigo_alimento,nome_alimento
Energia,kJ,1213,849,BRC0953A,Nome não encontrado
Energia,kcal,288,201,BRC0953A,Nome não encontrado
Umidade,g,"33,3","23,3",BRC0953A,Nome não encontrado
Carboidrato total,g,"46,1","32,3",BRC0953A,Nome não encontrado
Carboidrato disponível,g,"44,7","31,3",BRC0953A,Nome não encontrado
Proteína,g,"8,02","5,61",BRC0953A,Nome não encontrado
Lipídios,g,"8,26","5,78",BRC0953A,Nome não encontrado
Fibra alimentar,g,"1,43","1,00",BRC0953A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0953A,Nome não encontrado
Cinzas,g,"4,33","3,03",BRC0953A,Nome não encontrado
Colesterol,mg,"33,8","23,7",BRC0953A,Nome não encontrado
Ácidos graxos saturados,g,"3,55","2,48",BRC0953A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,01","1,41",BRC0953A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,55","1,08",BRC0953A,Nome não encontrado
Ácidos graxos trans,g,"0,15","0,10",BRC0953A,Nome não encontrado
Cálcio,mg,"81,7","57,2",BRC0953A,Nome não encontrado
Ferro,mg,"3,05","2,14",BRC0953A,Nome não encontrado
Sódio,mg,1446,1012,BRC0953A,Nome não encontrado
Magnésio,mg,"22,7","15,9",BRC0953A,Nome não encontrado
Fósforo,mg,126,"88,4",BRC0953A,Nome não encontrado
Potássio,mg,177,124,BRC0953A,Nome não encontrado
Manganês,mg,"0,25","0,17",BRC0953A,Nome não encontrado
Zinco,mg,"0,76","0,53",BRC0953A,Nome não encontrado
Cobre,mg,"0,10","0,07",BRC0953A,Nome não encontrado
Selênio,mcg,"6,63","4,64",BRC0953A,Nome não encontrado
Vitamina A (RE),mcg,"55,9","39,1",BRC0953A,Nome não encontrado
Vitamina A (RAE),mcg,"54,9","38,5",BRC0953A,Nome não encontrado
Vitamina D,mcg,"0,24","0,17",BRC0953A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,49","0,34",BRC0953A,Nome não encontrado
Tiamina,mg,"0,14","0,10",BRC0953A,Nome não encontrado
Riboflavina,mg,"0,15","0,10",BRC0953A,Nome não encontrado
Niacina,mg,"1,15","0,80",BRC0953A,Nome não encontrado
Vitamina B6,mg,"0,01","0,00",BRC0953A,Nome não encontrado
Vitamina B12,mcg,"0,22","0,15",BRC0953A,Nome não encontrado
Vitamina C,mg,"0,50","0,35",BRC0953A,Nome não encontrado
Equivalente de folato,mcg,103,"72,8",BRC0953A,Nome não encontrado
Sal de adição,g,"1,00","0,70",BRC0953A,Nome não encontrado
Açúcar de adição,g,"1,00","0,70",BRC0953A,Nome não encontrado
Gordura de adição,g,-,-,BRC0953A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0953A,Nome não encontrado
Proteína animal,g,-,-,BRC0953A,Nome não encontrado
