componente,unidade,Valor por 100g,Porção Média (90 g),codigo_alimento,nome_alimento
Energia,kJ,366,329,BRC0940B,Nome não encontrado
Energia,kcal,87,77,BRC0940B,Nome não encontrado
Umidade,g,"79,0","71,1",BRC0940B,Nome não encontrado
Carboidrato total,g,"9,52","8,57",BRC0940B,Nome não encontrado
Carboidrato disponível,g,"8,53","7,68",BRC0940B,Nome não encontrado
Proteína,g,"8,85","7,97",BRC0940B,Nome não encontrado
Lipídios,g,"1,68","1,51",BRC0940B,Nome não encontrado
Fibra alimentar,g,"0,99","0,89",BRC0940B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0940B,Nome não encontrado
Cinzas,g,"0,72","0,65",BRC0940B,Nome não encontrado
Colesterol,mg,"15,7","14,1",BRC0940B,Nome não encontrado
Ácidos graxos saturados,g,"0,42","0,38",BRC0940B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,55","0,50",BRC0940B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,44","0,39",BRC0940B,Nome não encontrado
Ácidos graxos trans,g,"0,01","0,01",BRC0940B,Nome não encontrado
Cálcio,mg,"22,8","20,5",BRC0940B,Nome não encontrado
Ferro,mg,"0,29","0,26",BRC0940B,Nome não encontrado
Sódio,mg,"85,3","76,8",BRC0940B,Nome não encontrado
Magnésio,mg,"20,5","18,4",BRC0940B,Nome não encontrado
Fósforo,mg,"92,1","82,9",BRC0940B,Nome não encontrado
Potássio,mg,157,141,BRC0940B,Nome não encontrado
Manganês,mg,"0,33","0,30",BRC0940B,Nome não encontrado
Zinco,mg,"0,44","0,40",BRC0940B,Nome não encontrado
Cobre,mg,"0,07","0,07",BRC0940B,Nome não encontrado
Selênio,mcg,"3,56","3,20",BRC0940B,Nome não encontrado
Vitamina A (RE),mcg,"56,1","50,5",BRC0940B,Nome não encontrado
Vitamina A (RAE),mcg,"28,3","25,4",BRC0940B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0940B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,65","0,59",BRC0940B,Nome não encontrado
Tiamina,mg,"0,03","0,02",BRC0940B,Nome não encontrado
Riboflavina,mg,"0,01","0,01",BRC0940B,Nome não encontrado
Niacina,mg,"1,65","1,48",BRC0940B,Nome não encontrado
Vitamina B6,mg,"0,03","0,02",BRC0940B,Nome não encontrado
Vitamina B12,mcg,"0,05","0,05",BRC0940B,Nome não encontrado
Vitamina C,mg,"4,57","4,11",BRC0940B,Nome não encontrado
Equivalente de folato,mcg,"15,3","13,8",BRC0940B,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0940B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0940B,Nome não encontrado
Gordura de adição,g,-,-,BRC0940B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0940B,Nome não encontrado
Proteína animal,g,-,-,BRC0940B,Nome não encontrado
