componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,2110,BRC1112A,Nome não encontrado
Energia,kcal,504,BRC1112A,Nome não encontrado
Umidade,g,"4,91",BRC1112A,Nome não encontrado
Carboidrato total,g,"58,9",BRC1112A,Nome não encontrado
Carboidrato disponível,g,"57,7",BRC1112A,Nome não encontrado
Proteína,g,"9,10",BRC1112A,Nome não encontrado
Lipídios,g,"26,1",BRC1112A,Nome não encontrado
Fibra alimentar,g,"1,22",BRC1112A,Nome não encontrado
Álcool,g,"0,00",BRC1112A,Nome não encontrado
Cinzas,g,"1,01",BRC1112A,Nome não encontrado
Colesterol,mg,"0,00",BRC1112A,Nome não encontrado
Ácidos graxos saturados,g,"2,94",BRC1112A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"6,51",BRC1112A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"16,1",BRC1112A,Nome não encontrado
Ácidos graxos trans,g,"0,32",BRC1112A,Nome não encontrado
Cálcio,mg,"18,0",BRC1112A,Nome não encontrado
Ferro,mg,"3,65",BRC1112A,Nome não encontrado
Sódio,mg,"3,01",BRC1112A,Nome não encontrado
Magnésio,mg,"51,2",BRC1112A,Nome não encontrado
Fósforo,mg,178,BRC1112A,Nome não encontrado
Potássio,mg,245,BRC1112A,Nome não encontrado
Manganês,mg,"1,39",BRC1112A,Nome não encontrado
Zinco,mg,"1,75",BRC1112A,Nome não encontrado
Cobre,mg,"0,22",BRC1112A,Nome não encontrado
Selênio,mcg,"7,36",BRC1112A,Nome não encontrado
Vitamina A (RE),mcg,"0,00",BRC1112A,Nome não encontrado
Vitamina A (RAE),mcg,"0,00",BRC1112A,Nome não encontrado
Vitamina D,mcg,"0,00",BRC1112A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,17",BRC1112A,Nome não encontrado
Tiamina,mg,"0,18",BRC1112A,Nome não encontrado
Riboflavina,mg,"0,08",BRC1112A,Nome não encontrado
Niacina,mg,"2,16",BRC1112A,Nome não encontrado
Vitamina B6,mg,"0,08",BRC1112A,Nome não encontrado
Vitamina B12,mcg,"0,00",BRC1112A,Nome não encontrado
Vitamina C,mg,"0,52",BRC1112A,Nome não encontrado
Equivalente de folato,mcg,139,BRC1112A,Nome não encontrado
Sal de adição,g,"3,00",BRC1112A,Nome não encontrado
Açúcar de adição,g,"0,70",BRC1112A,Nome não encontrado
Gordura de adição,g,-,BRC1112A,Nome não encontrado
Proteína vegetal,g,-,BRC1112A,Nome não encontrado
Proteína animal,g,-,BRC1112A,Nome não encontrado
