componente,unidade,Valor por 100g,Porção Média (40 g),codigo_alimento,nome_alimento
Energia,kJ,549,219,BRC0591B,Nome não encontrado
Energia,kcal,133,53,BRC0591B,Nome não encontrado
Umidade,g,"83,5","33,4",BRC0591B,Nome não encontrado
Carboidrato total,g,"1,28","0,51",BRC0591B,Nome não encontrado
Carboidrato disponível,g,"0,22","0,09",BRC0591B,Nome não encontrado
Proteína,g,"0,35","0,14",BRC0591B,Nome não encontrado
Lipídios,g,"14,3","5,73",BRC0591B,Nome não encontrado
Fibra alimentar,g,"1,06","0,42",BRC0591B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0591B,Nome não encontrado
Cinzas,g,"0,55","0,22",BRC0591B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0591B,Nome não encontrado
Ácidos graxos saturados,g,"2,24","0,89",BRC0591B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"10,4","4,17",BRC0591B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,65","0,66",BRC0591B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0591B,Nome não encontrado
Cálcio,mg,"10,1","4,03",BRC0591B,Nome não encontrado
Ferro,mg,"0,27","0,11",BRC0591B,Nome não encontrado
Sódio,mg,130,"52,2",BRC0591B,Nome não encontrado
Magnésio,mg,"3,98","1,59",BRC0591B,Nome não encontrado
Fósforo,mg,"13,4","5,37",BRC0591B,Nome não encontrado
Potássio,mg,"94,4","37,8",BRC0591B,Nome não encontrado
Manganês,mg,"0,08","0,03",BRC0591B,Nome não encontrado
Zinco,mg,"0,16","0,06",BRC0591B,Nome não encontrado
Cobre,mg,"0,02","0,01",BRC0591B,Nome não encontrado
Selênio,mcg,"0,17","0,07",BRC0591B,Nome não encontrado
Vitamina A (RE),mcg,270,108,BRC0591B,Nome não encontrado
Vitamina A (RAE),mcg,135,"54,2",BRC0591B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0591B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"2,73","1,09",BRC0591B,Nome não encontrado
Tiamina,mg,"0,02","0,01",BRC0591B,Nome não encontrado
Riboflavina,mg,"0,00","0,00",BRC0591B,Nome não encontrado
Niacina,mg,"0,00","0,00",BRC0591B,Nome não encontrado
Vitamina B6,mg,"0,03","0,01",BRC0591B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0591B,Nome não encontrado
Vitamina C,mg,"7,59","3,04",BRC0591B,Nome não encontrado
Equivalente de folato,mcg,"11,3","4,53",BRC0591B,Nome não encontrado
Sal de adição,g,"0,32","0,13",BRC0591B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0591B,Nome não encontrado
Gordura de adição,g,-,-,BRC0591B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0591B,Nome não encontrado
Proteína animal,g,-,-,BRC0591B,Nome não encontrado
