componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (100 g),codigo_alimento,nome_alimento
Energia,kJ,1221,1220,BRC0061K,Nome não encontrado
Energia,kcal,287,287,BRC0061K,Nome não encontrado
Umidade,g,"27,7","27,7",BRC0061K,Nome não encontrado
Carboidrato total,g,"68,2","68,2",BRC0061K,Nome não encontrado
Carboidrato disponível,g,"67,5","67,5",BRC0061K,Nome não encontrado
Proteína,g,"3,48","3,48",BRC0061K,Nome não encontrado
Lipídios,g,"0,23","0,23",BRC0061K,Nome não encontrado
Fibra alimentar,g,"0,65","0,65",BRC0061K,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0061K,Nome não encontrado
Cinzas,g,"0,45","0,45",BRC0061K,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0061K,Nome não encontrado
Ácidos graxos saturados,g,"0,23","0,23",BRC0061K,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,00","0,00",BRC0061K,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,00","0,00",BRC0061K,Nome não encontrado
Ácidos graxos trans,g,,,BRC0061K,Nome não encontrado
Cálcio,mg,"16,4","16,4",BRC0061K,Nome não encontrado
Ferro,mg,"0,43","0,43",BRC0061K,Nome não encontrado
Sódio,mg,"14,8","14,8",BRC0061K,Nome não encontrado
Magnésio,mg,"6,44","6,44",BRC0061K,Nome não encontrado
Fósforo,mg,"4,88","4,88",BRC0061K,Nome não encontrado
Potássio,mg,"29,8","29,8",BRC0061K,Nome não encontrado
Manganês,mg,"0,07","0,07",BRC0061K,Nome não encontrado
Zinco,mg,"0,09","0,09",BRC0061K,Nome não encontrado
Cobre,mg,"0,11","0,11",BRC0061K,Nome não encontrado
Selênio,mcg,"5,10","5,10",BRC0061K,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00",BRC0061K,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0061K,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0061K,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,00","0,00",BRC0061K,Nome não encontrado
Tiamina,mg,"0,04","0,04",BRC0061K,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0061K,Nome não encontrado
Niacina,mg,traços,traços,BRC0061K,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0061K,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0061K,Nome não encontrado
Vitamina C,mg,traços,traços,BRC0061K,Nome não encontrado
Equivalente de folato,mcg,"4,63","4,63",BRC0061K,Nome não encontrado
Sal de adição,g,,,BRC0061K,Nome não encontrado
Açúcar de adição,g,,,BRC0061K,Nome não encontrado
Gordura de adição,g,,,BRC0061K,Nome não encontrado
Proteína vegetal,g,,,BRC0061K,Nome não encontrado
Proteína animal,g,,,BRC0061K,Nome não encontrado
