componente,unidade,Valor por 100g,Porção Média (40 g),codigo_alimento,nome_alimento
Energia,kJ,116,46,BRC0584B,Nome não encontrado
Energia,kcal,28,11,BRC0584B,Nome não encontrado
Umidade,g,"91,5","36,6",BRC0584B,Nome não encontrado
Carboidrato total,g,"2,49","1,00",BRC0584B,Nome não encontrado
Carboidrato disponível,g,"1,79","0,72",BRC0584B,Nome não encontrado
Proteína,g,"1,25","0,50",BRC0584B,Nome não encontrado
Lipídios,g,"1,82","0,73",BRC0584B,Nome não encontrado
Fibra alimentar,g,"1,66","0,66",BRC0584B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0584B,Nome não encontrado
Cinzas,g,"0,65","0,26",BRC0584B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0584B,Nome não encontrado
Ácidos graxos saturados,g,"0,42","0,17",BRC0584B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,27","0,51",BRC0584B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,24","0,09",BRC0584B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0584B,Nome não encontrado
Cálcio,mg,"35,0","14,0",BRC0584B,Nome não encontrado
Ferro,mg,"0,42","0,17",BRC0584B,Nome não encontrado
Sódio,mg,"3,36","1,34",BRC0584B,Nome não encontrado
Magnésio,mg,"10,5","4,18",BRC0584B,Nome não encontrado
Fósforo,mg,"24,8","9,92",BRC0584B,Nome não encontrado
Potássio,mg,248,"99,6",BRC0584B,Nome não encontrado
Manganês,mg,"0,22","0,09",BRC0584B,Nome não encontrado
Zinco,mg,"0,31","0,13",BRC0584B,Nome não encontrado
Cobre,mg,"0,03","0,01",BRC0584B,Nome não encontrado
Selênio,mcg,"0,19","0,08",BRC0584B,Nome não encontrado
Vitamina A (RE),mcg,283,113,BRC0584B,Nome não encontrado
Vitamina A (RAE),mcg,141,"56,7",BRC0584B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0584B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,53","0,21",BRC0584B,Nome não encontrado
Tiamina,mg,"0,10","0,04",BRC0584B,Nome não encontrado
Riboflavina,mg,"0,10","0,04",BRC0584B,Nome não encontrado
Niacina,mg,"0,89","0,35",BRC0584B,Nome não encontrado
Vitamina B6,mg,"0,02","0,01",BRC0584B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0584B,Nome não encontrado
Vitamina C,mg,"14,4","5,74",BRC0584B,Nome não encontrado
Equivalente de folato,mcg,"27,7","11,1",BRC0584B,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0584B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0584B,Nome não encontrado
Gordura de adição,g,-,-,BRC0584B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0584B,Nome não encontrado
Proteína animal,g,-,-,BRC0584B,Nome não encontrado
