componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (190 g),codigo_alimento,nome_alimento
Energia,kJ,863,1640,BRC0367A,Nome não encontrado
Energia,kcal,207,393,BRC0367A,Nome não encontrado
Umidade,g,"52,6","100,0",BRC0367A,Nome não encontrado
Carboidrato total,g,"25,4","48,2",BRC0367A,Nome não encontrado
Carboidrato disponível,g,"23,9","45,4",BRC0367A,Nome não encontrado
Proteína,g,"14,0","26,6",BRC0367A,Nome não encontrado
Lipídios,g,"6,00","11,4",BRC0367A,Nome não encontrado
Fibra alimentar,g,"1,50","2,85",BRC0367A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0367A,Nome não encontrado
Cinzas,g,"1,98","3,77",BRC0367A,Nome não encontrado
Colesterol,mg,"40,9","77,8",BRC0367A,Nome não encontrado
Ácidos graxos saturados,g,"1,14","2,17",BRC0367A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,54","2,93",BRC0367A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"2,16","4,11",BRC0367A,Nome não encontrado
Ácidos graxos trans,g,"0,06","0,12",BRC0367A,Nome não encontrado
Cálcio,mg,"28,8","54,8",BRC0367A,Nome não encontrado
Ferro,mg,"1,67","3,18",BRC0367A,Nome não encontrado
Sódio,mg,484,920,BRC0367A,Nome não encontrado
Magnésio,mg,"20,8","39,5",BRC0367A,Nome não encontrado
Fósforo,mg,145,275,BRC0367A,Nome não encontrado
Potássio,mg,212,403,BRC0367A,Nome não encontrado
Manganês,mg,"0,17","0,32",BRC0367A,Nome não encontrado
Zinco,mg,"1,10","2,09",BRC0367A,Nome não encontrado
Cobre,mg,"0,03","0,06",BRC0367A,Nome não encontrado
Selênio,mcg,"5,58","10,6",BRC0367A,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00",BRC0367A,Nome não encontrado
Vitamina A (RAE),mcg,"0,69","1,30",BRC0367A,Nome não encontrado
Vitamina D,mcg,"0,11","0,22",BRC0367A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,56","1,07",BRC0367A,Nome não encontrado
Tiamina,mg,"0,09","0,17",BRC0367A,Nome não encontrado
Riboflavina,mg,"0,04","0,08",BRC0367A,Nome não encontrado
Niacina,mg,"8,05","15,3",BRC0367A,Nome não encontrado
Vitamina B6,mg,"0,08","0,14",BRC0367A,Nome não encontrado
Vitamina B12,mcg,"0,16","0,30",BRC0367A,Nome não encontrado
Vitamina C,mg,"1,62","3,08",BRC0367A,Nome não encontrado
Equivalente de folato,mcg,"48,0","91,2",BRC0367A,Nome não encontrado
Sal de adição,g,,,BRC0367A,Nome não encontrado
Açúcar de adição,g,,,BRC0367A,Nome não encontrado
Gordura de adição,g,-,-,BRC0367A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0367A,Nome não encontrado
Proteína animal,g,-,-,BRC0367A,Nome não encontrado
