componente,unidade,Valor por 100g,Porção Média (100 g),codigo_alimento,nome_alimento
Energia,kJ,612,611,BRC0816B,Nome não encontrado
Energia,kcal,146,146,BRC0816B,Nome não encontrado
Umidade,g,"70,1","70,1",BRC0816B,Nome não encontrado
Carboidrato total,g,"13,7","13,7",BRC0816B,Nome não encontrado
Carboidrato disponível,g,"12,1","12,1",BRC0816B,Nome não encontrado
Proteína,g,"8,11","8,11",BRC0816B,Nome não encontrado
Lipídios,g,"6,90","6,90",BRC0816B,Nome não encontrado
Fibra alimentar,g,"1,53","1,53",BRC0816B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0816B,Nome não encontrado
Cinzas,g,"1,27","1,27",BRC0816B,Nome não encontrado
Colesterol,mg,"34,8","34,8",BRC0816B,Nome não encontrado
Ácidos graxos saturados,g,"1,94","1,94",BRC0816B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,15","2,15",BRC0816B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,53","1,53",BRC0816B,Nome não encontrado
Ácidos graxos trans,g,"0,05","0,05",BRC0816B,Nome não encontrado
Cálcio,mg,"6,89","6,89",BRC0816B,Nome não encontrado
Ferro,mg,"1,68","1,68",BRC0816B,Nome não encontrado
Sódio,mg,469,469,BRC0816B,Nome não encontrado
Magnésio,mg,"9,37","9,37",BRC0816B,Nome não encontrado
Fósforo,mg,"36,9","36,9",BRC0816B,Nome não encontrado
Potássio,mg,145,145,BRC0816B,Nome não encontrado
Manganês,mg,"0,06","0,06",BRC0816B,Nome não encontrado
Zinco,mg,"1,24","1,24",BRC0816B,Nome não encontrado
Cobre,mg,"0,06","0,06",BRC0816B,Nome não encontrado
Selênio,mcg,"0,67","0,67",BRC0816B,Nome não encontrado
Vitamina A (RE),mcg,"23,1","23,1",BRC0816B,Nome não encontrado
Vitamina A (RAE),mcg,"11,6","11,6",BRC0816B,Nome não encontrado
Vitamina D,mcg,"0,16","0,16",BRC0816B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,45","0,45",BRC0816B,Nome não encontrado
Tiamina,mg,"0,05","0,05",BRC0816B,Nome não encontrado
Riboflavina,mg,"0,12","0,12",BRC0816B,Nome não encontrado
Niacina,mg,"0,72","0,72",BRC0816B,Nome não encontrado
Vitamina B6,mg,"0,03","0,03",BRC0816B,Nome não encontrado
Vitamina B12,mcg,"0,31","0,31",BRC0816B,Nome não encontrado
Vitamina C,mg,"8,56","8,56",BRC0816B,Nome não encontrado
Equivalente de folato,mcg,"36,3","36,3",BRC0816B,Nome não encontrado
Sal de adição,g,"0,45","0,45",BRC0816B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0816B,Nome não encontrado
Gordura de adição,g,-,-,BRC0816B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0816B,Nome não encontrado
Proteína animal,g,-,-,BRC0816B,Nome não encontrado
