componente,unidade,Valor por 100g,Porção Média (90 g),codigo_alimento,nome_alimento
Energia,kJ,88,79,BRC0567B,Nome não encontrado
Energia,kcal,21,18,BRC0567B,Nome não encontrado
Umidade,g,"94,1","84,7",BRC0567B,Nome não encontrado
Carboidrato total,g,"5,09","4,58",BRC0567B,Nome não encontrado
Carboidrato disponível,g,"3,70","3,33",BRC0567B,Nome não encontrado
Proteína,g,"0,50","0,45",BRC0567B,Nome não encontrado
Lipídios,g,"0,15","0,14",BRC0567B,Nome não encontrado
Fibra alimentar,g,"1,39","1,25",BRC0567B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0567B,Nome não encontrado
Cinzas,g,"0,19","0,17",BRC0567B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0567B,Nome não encontrado
Ácidos graxos saturados,g,"0,03","0,03",BRC0567B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,01","0,01",BRC0567B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,07","0,06",BRC0567B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0567B,Nome não encontrado
Cálcio,mg,"8,53","7,68",BRC0567B,Nome não encontrado
Ferro,mg,"0,07","0,06",BRC0567B,Nome não encontrado
Sódio,mg,"1,97","1,77",BRC0567B,Nome não encontrado
Magnésio,mg,"7,56","6,80",BRC0567B,Nome não encontrado
Fósforo,mg,"14,0","12,6",BRC0567B,Nome não encontrado
Potássio,mg,"59,3","53,3",BRC0567B,Nome não encontrado
Manganês,mg,"0,07","0,06",BRC0567B,Nome não encontrado
Zinco,mg,"0,10","0,09",BRC0567B,Nome não encontrado
Cobre,mg,"0,00","0,00",BRC0567B,Nome não encontrado
Selênio,mcg,"0,27","0,24",BRC0567B,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00",BRC0567B,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0567B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0567B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,04","0,04",BRC0567B,Nome não encontrado
Tiamina,mg,"0,03","0,03",BRC0567B,Nome não encontrado
Riboflavina,mg,"0,00","0,00",BRC0567B,Nome não encontrado
Niacina,mg,"0,00","0,00",BRC0567B,Nome não encontrado
Vitamina B6,mg,"0,00","0,00",BRC0567B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0567B,Nome não encontrado
Vitamina C,mg,"6,07","5,46",BRC0567B,Nome não encontrado
Equivalente de folato,mcg,"16,2","14,6",BRC0567B,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0567B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0567B,Nome não encontrado
Gordura de adição,g,-,-,BRC0567B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0567B,Nome não encontrado
Proteína animal,g,-,-,BRC0567B,Nome não encontrado
